Pos size,Gene,2394 - mean - Gluc,2394 - var - Gluc,2394 - sd - Gluc,2394 - se - Gluc,2394 - Total - Gluc,2394 - Blank - Gluc,2394 - Not Blank - Gluc,2394 - Blank Removed - Gluc,mean.2394.PennG,2394 - var - PennG,2394 - sd - PennG,2394 - se - PennG,2394 - Total - PennG,2394 - Blank - PennG,2394 - Not Blank - PennG,2394 - Blank Removed - PennG,Value,Df,TDIST,p-value,Significance,Common Name,TIMS-CATEGORY,What to do/What they are,gene,M,locus,Sig
410,SP_0521,1.02,0,0.05,0.02,9,0,9,0,1.07,0,0.05,0.02,8,0,8,0,-0.05,15,2.154,0.04789,,HIT family protein,UNKNOWN,NO-PHENOTYPE,,,SP_0521,FALSE
731,SP_0522,1.03,0.01,0.1,0.03,12,0,12,0,1,0,0.07,0.02,10,0,10,0,0.03,20,0.832,0.415,,"ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,,,SP_0522,FALSE
1049,SP_0523,1,0.01,0.08,0.01,32,0,32,0,0.98,0.01,0.08,0.01,32,0,32,0,0.03,62,1.406,0.16466,,"putative ABC transporter, permease protein",TRANSPORT,PHENOTYPED,,,SP_0523,FALSE
329,SP_0524,1.04,0,0.04,0.03,2,0,2,0,1.08,0.01,0.08,0.05,3,0,3,0,-0.04,3,0.725,0.52073,,"BlpT protein, fusion",UNKNOWN,NO-PHENOTYPE,,,SP_0524,FALSE
338,SP_0525,0.99,0.01,0.08,0.02,13,0,13,0,1.09,0.01,0.09,0.03,13,0,13,0,-0.09,24,2.804,0.00984,,BlpS protein,REGULATOR,NO-PHENOTYPE,,,SP_0525,FALSE
737,SP_0526,1.02,0,0.07,0.01,31,0,31,0,1.05,0.01,0.08,0.01,30,0,30,0,-0.04,59,1.848,0.06963,,response regulator BlpR,REGULATOR,VIVO,,,SP_0526,FALSE
1340,SP_0527,1.01,0.01,0.07,0.01,131,0,131,0,1.02,0.01,0.1,0.01,131,0,131,0,-0.01,260,0.8,0.42455,,putative sensor histidine kinase BlpH,REGULATOR,NO-PHENOTYPE,,,SP_0527,FALSE
128,SP_0528,1.02,0.01,0.07,0.02,21,0,21,0,1,0.01,0.08,0.02,20,0,20,0,0.02,39,1.014,0.31705,,peptide pheromone BlpC,VARIOUS,NO-PHENOTYPE,,,SP_0528,FALSE
1361,SP_0529,1.01,0.01,0.1,0.01,95,0,95,0,1.05,0.01,0.09,0.01,95,0,95,0,-0.04,188,2.919,0.00394,,BlpC ABC transporter,TRANSPORT,NO-PHENOTYPE,,,SP_0529,FALSE
2157,SP_0530,1.01,0.01,0.08,0.01,181,0,181,0,1.05,0.01,0.08,0.01,179,0,179,0,-0.04,358,4.739,0,,"BlpC ABC transporter, ATP-binding protein, degenerate",TRANSPORT,NO-PHENOTYPE,blpA,,SP_0530,FALSE
197,SP_0531,0.99,0.01,0.08,0.02,11,0,11,0,1.04,0,0.07,0.02,11,0,11,0,-0.05,20,1.557,0.13514,,bacteriocin BlpI,CELL WALL METABOLISM,NO-PHENOTYPE,,,SP_0531,FALSE
269,SP_0532,1.04,0.01,0.09,0.03,11,0,11,0,0.99,0,0.07,0.02,11,0,11,0,0.06,20,1.758,0.0941,,bacteriocin BlpJ,CELL WALL METABOLISM,NO-PHENOTYPE,,,SP_0532,FALSE
230,SP_0533,1.07,0,0.03,0.02,2,0,2,0,,,,,,,,,,,,,,bacteriocin BlpK,CELL WALL METABOLISM,NO-PHENOTYPE,,,SP_0533,FALSE
116,SP_0534,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0534,FALSE
164,SP_0535,1.01,0,0.06,0.02,12,0,12,0,1.06,0.01,0.08,0.02,12,0,12,0,-0.05,22,1.734,0.09695,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0535,FALSE
404,SP_0536,1.02,0.01,0.07,0.02,21,0,21,0,1.08,0.01,0.09,0.02,22,0,22,0,-0.06,41,2.37,0.02259,,immunity protein BlpL,VARIOUS,NO-PHENOTYPE,,,SP_0536,FALSE
389,SP_0537,,,,,,,,,,,,,,,,,,,,,,"IS1381, transposase OrfA",,REMOVE,,,SP_0537,FALSE
389,SP_0538,,,,,,,,,,,,,,,,,,,,,,"IS1381, transposase OrfB",,REMOVE,,,SP_0538,FALSE
254,SP_0539,1.03,0,0.07,0.02,13,0,13,0,1.04,0.01,0.09,0.03,13,0,13,0,-0.01,24,0.31,0.75928,,bacteriocin BlpM,CELL WALL METABOLISM,NO-PHENOTYPE,,,SP_0539,FALSE
203,SP_0540,0.97,0,0.06,0.02,16,0,16,0,0.92,0.05,0.21,0.05,16,0,16,0,0.05,30,0.912,0.36887,,BlpN protein,CELL WALL METABOLISM,NO-PHENOTYPE,,,SP_0540,FALSE
149,SP_0541,1.06,0,0.07,0.03,4,0,4,0,0.91,0,0.06,0.03,4,0,4,0,0.15,6,3.373,0.015,,bacteriocin BlpO,CELL WALL METABOLISM,VIVO,,,SP_0541,FALSE
119,SP_0542,1,0.01,0.08,0.03,9,0,9,0,0.96,0.01,0.1,0.03,9,0,9,0,0.04,16,0.882,0.39109,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_0542,FALSE
167,SP_0543,1.01,0.01,0.09,0.02,16,0,16,0,1.06,0.01,0.09,0.02,16,0,16,0,-0.06,30,1.749,0.0905,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_0543,FALSE
398,SP_0544,1.01,0.01,0.09,0.02,18,0,18,0,1.08,0.01,0.08,0.02,18,0,18,0,-0.07,34,2.415,0.02127,,immunity protein BlpX,VARIOUS,NO-PHENOTYPE,,,SP_0544,FALSE
689,SP_0545,1.01,0,0.06,0.01,48,0,48,0,1,0.01,0.09,0.01,48,0,48,0,0.01,94,0.617,0.53903,,immunity protein BlpY,VARIOUS,VIVO,,,SP_0545,FALSE
233,SP_0546,1.01,0.01,0.08,0.02,27,0,27,0,1.05,0.01,0.1,0.02,27,0,27,0,-0.05,52,1.87,0.06711,,"BlpZ protein, fusion",UNKNOWN,NO-PHENOTYPE,,,SP_0546,FALSE
611,SP_0547,1,0.01,0.07,0.01,36,0,36,0,1.04,0.01,0.07,0.01,35,0,35,0,-0.04,69,2.442,0.01718,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_0547,FALSE
122,SP_0548,0.86,0.03,0.18,0.09,4,0,4,0,0.88,0.13,0.36,0.18,4,1,3,0,-0.02,6,0.098,0.92487,,hypothetical protein,UNKNOWN,VIVO,,,SP_0548,FALSE
731,SP_0549,0.41,0.05,0.23,0.1,5,1,4,0,0.57,0.01,0.09,0.04,5,0,5,0,-0.15,8,1.387,0.20279,,conserved hypothetical protein,UNKNOWN,CORE,,,SP_0549,FALSE
635,SP_0550,0.93,0.01,0.09,0.02,16,0,16,0,0.91,0.01,0.12,0.03,16,0,16,0,0.02,30,0.561,0.57897,,trmB tRNA (guanine-N(7)-)-methyltransferase,TRANSCRIPTION AND TRANSLATION,NO-PHENOTYPE,trmB,,SP_0550,FALSE
479,SP_0552,0.82,0,0.06,0.03,4,0,4,0,0.88,0.01,0.08,0.04,4,0,4,0,-0.06,6,1.24,0.26131,,SP14.3 protein,UNKNOWN,CORE,,,SP_0552,FALSE
1136,SP_0553,,,,,,,,,,,,,,,,,,,,,,N utilization substance protein A,"DNA REPLICATION, REPAIR AND RECOMBINATION",ESSENTIAL,nusA,,SP_0553,FALSE
293,SP_0554,,,,,,,,,,,,,,,,,,,,,,conserved hypothetical protein,UNKNOWN,ESSENTIAL,,,SP_0554,FALSE
299,SP_0555,,,,,,,,,,,,,,,,,,,,,,ribosomal protein L7A family,TRANSCRIPTION AND TRANSLATION,REMOVE,,,SP_0555,FALSE
2876,SP_0556,,,,,,,,,,,,,,,,,,,,,,translation initiation factor IF-2,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,infB,,SP_0556,FALSE
350,SP_0557,0.49,0,0,0,1,0,1,0,0,0,,,1,1,0,0,,,,,,ribosome-binding factor A,TRANSCRIPTION AND TRANSLATION,CORE,rbfA,,SP_0557,FALSE
815,SP_0558,1.03,0,0.07,0.01,37,0,37,0,1.03,0.01,0.08,0.01,37,0,37,0,0,72,0.16,0.87358,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_0558,FALSE
182,SP_0559,0.87,0,0.02,0.01,2,0,2,0,0.98,0,0.01,0,2,0,2,0,-0.12,2,8.651,0.0131,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0559,FALSE
233,SP_0560,0.99,0.01,0.09,0.04,5,0,5,0,1.02,0,0.04,0.02,5,0,5,0,-0.03,8,0.677,0.51723,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0560,FALSE
245,SP_0561,1.02,0.01,0.09,0.03,8,0,8,0,0.98,0,0.06,0.02,8,0,8,0,0.04,14,1.039,0.31657,,conserved domain protein,UNKNOWN,VIVO,,,SP_0561,FALSE
1334,SP_0562,0.94,0,0.07,0.01,23,0,23,0,0.77,0.09,0.29,0.06,22,1,21,0,0.17,43,2.642,0.01145,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0562,FALSE
395,SP_0564,0.99,0,0.06,0.02,8,0,8,0,0.98,0,0.07,0.02,8,0,8,0,0.01,14,0.344,0.73591,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0564,FALSE
449,SP_0565,0.95,0.01,0.1,0.04,7,0,7,0,1.07,0.01,0.07,0.03,7,0,7,0,-0.12,12,2.491,0.02839,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_0565,FALSE
560,SP_0566,0.95,0.01,0.07,0.02,14,0,14,0,1,0,0.04,0.01,14,0,14,0,-0.05,26,2.296,0.02998,,"acetyltransferase, GNAT family",VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_0566,FALSE
593,SP_0567,0.93,0.02,0.13,0.03,21,0,21,0,0.97,0.01,0.08,0.02,22,0,22,0,-0.05,41,1.388,0.17258,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_0567,FALSE
2651,SP_0568,,,,,,,,,,,,,,,,,,,,,,valyl-tRNA synthetase,AMINO ACID METABOLSIM,ESSENTIAL,valS,,SP_0568,FALSE
164,SP_0569,0.98,0,0,0,1,0,1,0,1.02,0,0.05,0.04,2,0,2,0,,,,,,"type II DNA modification methyltransferase, truncation",,VIVO,,,SP_0569,FALSE
1604,SP_0570,0.99,0.02,0.16,0.02,61,2,59,0,1,0.05,0.22,0.03,63,4,59,0,-0.01,122,0.331,0.74134,,conserved domain protein,UNKNOWN,PHENOTYPED,,,SP_0570,FALSE
803,SP_0571,1.01,0,0.06,0.02,7,0,7,0,1.07,0,0.07,0.02,7,0,7,0,-0.06,12,1.834,0.09153,,cell filamentation protein Fic-related protein,CELL DIVISION,NO-PHENOTYPE,,,SP_0571,FALSE
1200,SP_0572,,,,,,,,M,,,,,,,,M,,,,,,"IS1167, transposase, degenerate",,REMOVE,,,SP_0572,FALSE
161,SP_0573,1.03,0,0.06,0.02,6,0,6,0,1.06,0.01,0.08,0.03,6,0,6,0,-0.03,10,0.819,0.4321,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0573,FALSE
830,SP_0574,1.01,0.01,0.07,0.02,19,0,19,0,1.06,0.01,0.09,0.02,20,0,20,0,-0.05,37,1.894,0.06602,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0574,FALSE
1646,SP_0575,1.02,0.01,0.09,0.01,99,0,99,0,1.06,0.01,0.09,0.01,100,0,100,0,-0.04,197,2.768,0.00617,,putative helicase,"DNA REPLICATION, REPAIR AND RECOMBINATION",NO-PHENOTYPE,,,SP_0575,FALSE
839,SP_0576,1.02,0.01,0.09,0.01,117,0,117,0,1.03,0.01,0.1,0.01,116,0,116,0,-0.01,231,0.442,0.65888,,transcription antiterminator Lict,TRANSCRIPTION AND TRANSLATION,NO-PHENOTYPE,,,SP_0576,FALSE
1838,SP_0577,1.02,0.01,0.08,0.01,172,0,172,0,1.04,0.01,0.1,0.01,174,0,174,0,-0.02,344,2.035,0.0426,,"PTS system, beta-glucosides-specific IIABC components",TRANSPORT,NO-PHENOTYPE,,,SP_0577,FALSE
1415,SP_0578,1.01,0.01,0.09,0.01,147,0,147,0,1.03,0.01,0.08,0.01,146,0,146,0,-0.02,291,1.708,0.0887,,6-phospho-beta-glucosidase,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_0578,FALSE
1046,SP_0579,,,,,,,,,,,,,,,,,,,,,,"phenylalanyl-tRNA synthetase, alpha subunit",AMINO ACID METABOLSIM,PHENOTYPED,pheS,,SP_0579,FALSE
509,SP_0580,0.91,0.02,0.13,0.03,18,0,18,0,1.03,0.01,0.08,0.02,18,0,18,0,-0.12,34,3.204,0.00295,,"acetyltransferase, GNAT family",VARIOUS METABOLISM AND BIOSYNTHESIS,CORE,,,SP_0580,FALSE
2405,SP_0581,,,,,,,,,,,,,,,,,,,,,,"phenylalanyl-tRNA synthetase, beta subunit",AMINO ACID METABOLSIM,ESSENTIAL,pheT,,SP_0581,FALSE
1001,SP_0582,1.03,0.01,0.08,0.01,56,0,56,0,1.05,0.01,0.11,0.01,56,0,56,0,-0.02,110,1.221,0.22475,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0582,FALSE
418,SP_0583,1,0.03,0.17,0.06,8,0,8,0,1.04,0.01,0.11,0.04,8,0,8,0,-0.04,14,0.563,0.58255,,"putative IS1239, transposase, degenerate",,REMOVE,,M,SP_0583,FALSE
212,SP_0584,1.04,0,0.05,0.02,5,0,5,0,1.07,0.01,0.08,0.04,5,0,5,0,-0.03,8,0.719,0.49231,,putative transcriptional regulator,REGULATOR,NO-PHENOTYPE,,,SP_0584,FALSE
2249,SP_0585,0.99,0.01,0.08,0.01,44,0,44,0,1.06,0.01,0.08,0.01,45,0,45,0,-0.07,87,4.24,0.00006,,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,AMINO ACID METABOLSIM,VIVO,,,SP_0585,FALSE
866,SP_0586,1.03,0.01,0.09,0.02,25,0,25,0,1.08,0.01,0.09,0.02,25,0,25,0,-0.05,48,1.79,0.07978,,"putative 5,10-methylenetetrahydrofolate reductase",VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_0586,FALSE
269,SP_0587,0.99,0.01,0.11,0.04,10,0,10,0,1.04,0.03,0.16,0.05,10,0,10,0,-0.05,18,0.866,0.39803,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_0587,FALSE
617,SP_0589,0.98,0.01,0.11,0.08,2,0,2,0,0.96,0,0.04,0.03,2,0,2,0,0.02,2,0.245,0.82902,,serine acetyltransferase,AMINO ACID METABOLSIM,VIVO,,,SP_0589,FALSE
884,SP_0590,1.04,0.01,0.08,0.02,11,0,11,0,1.08,0.01,0.1,0.03,11,0,11,0,-0.04,20,0.923,0.36725,,"acetyltransferase, GNAT family",VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_0590,FALSE
1343,SP_0591,,,,,,,,,,,,,,,,,,,,,,cysteinyl-tRNA synthetase,AMINO ACID METABOLSIM,ESSENTIAL,cysS,,SP_0591,FALSE
386,SP_0592,0.95,0,0.06,0.02,17,0,17,0,1.04,0.01,0.08,0.02,17,0,17,0,-0.09,32,3.65,0.00093,,conserved hypothetical protein,TRANSCRIPTION AND TRANSLATION,PHENOTYPED,,,SP_0592,FALSE
884,SP_0593,1.04,0.01,0.09,0.02,19,0,19,0,1.09,0.01,0.07,0.02,19,0,19,0,-0.06,36,2.239,0.03145,,leucine-rich protein,UNKNOWN,PHENOTYPED,,,SP_0593,FALSE
455,SP_0595,1.01,0.01,0.08,0.01,29,0,29,0,1.02,0.01,0.07,0.01,29,0,29,0,0,56,0.102,0.91886,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_0595,FALSE
146,SP_0596,1.13,0,0,0,1,0,1,0,1.03,0.01,0.1,0.07,2,0,2,0,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0596,FALSE
386,SP_0597,1.03,0,0.05,0.02,7,0,7,0,1.04,0.01,0.08,0.03,7,0,7,0,-0.01,12,0.205,0.84126,,"group II intron, maturase, degenerate",,NO-PHENOTYPE,,,SP_0597,FALSE
164,SP_0598,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0598,FALSE
1163,SP_0599,1,0,0.06,0.02,18,0,18,0,1.03,0,0.06,0.01,18,0,18,0,-0.03,34,1.411,0.16719,,transmembrane protein Vexp1,TRANSPORT,NO-PHENOTYPE,,,SP_0599,FALSE
647,SP_0600,1.03,0.01,0.07,0.01,30,0,30,0,1.03,0.01,0.09,0.02,30,0,30,0,0,58,0.011,0.99138,,"ABC transporter, ATP-binding protein Vexp2",TRANSPORT,PHENOTYPED,,,SP_0600,FALSE
1379,SP_0601,1.03,0,0.07,0.01,61,0,61,0,1.04,0.01,0.11,0.01,63,0,63,0,-0.02,122,1.036,0.30222,,transmembrane protein Vexp3,TRANSPORT,NO-PHENOTYPE,,,SP_0601,FALSE
83,SP_0602,1,0,0.05,0.03,4,0,4,0,1.06,0,0.07,0.03,5,0,5,0,-0.06,7,1.445,0.19176,,pep27 protein,UNKNOWN,NO-PHENOTYPE,,,SP_0602,FALSE
656,SP_0603,1,0.01,0.12,0.03,14,0,14,0,1,0.01,0.11,0.03,14,0,14,0,0,26,0.037,0.97067,,DNA-binding response regulator VncR,REGULATOR,NO-PHENOTYPE,,,SP_0603,FALSE
1328,SP_0604,1.02,0.01,0.08,0.01,48,0,48,0,1.06,0.01,0.1,0.01,48,0,48,0,-0.04,94,2.113,0.03724,,sensor histidine kinase VncS,REGULATOR,NO-PHENOTYPE,,,SP_0604,FALSE
881,SP_0605,,,,,,,,,,,,,,,,,,,,,,fructose-bisphosphate aldolase,CARBOHYDRATE METABOLISM,ESSENTIAL,,,SP_0605,FALSE
1202,SP_0606,1.03,0.01,0.08,0.01,80,0,80,0,1.01,0.01,0.08,0.01,80,0,80,0,0.02,158,1.416,0.1586,,putative oxidoreductase,UNKNOWN,NO-PHENOTYPE,,,SP_0606,FALSE
659,SP_0607,1.02,0.01,0.09,0.02,30,0,30,0,1.02,0.01,0.08,0.01,30,0,30,0,0,58,0.096,0.92397,,"amino acid ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,,,SP_0607,FALSE
677,SP_0608,1.02,0.01,0.08,0.01,35,0,35,0,1.02,0.01,0.1,0.02,35,0,35,0,0,68,0.169,0.86636,,"amino acid ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,,,SP_0608,FALSE
764,SP_0609,1.03,0.01,0.08,0.01,35,0,35,0,1.03,0.01,0.08,0.01,31,0,31,0,0,64,0.115,0.90904,,"amino acid ABC transporter, amino acid-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_0609,FALSE
758,SP_0610,1.08,0,0.06,0.02,11,0,11,0,1.06,0,0.05,0.02,11,0,11,0,0.01,20,0.506,0.61822,,"amino acid ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_0610,FALSE
2222,SP_0611,,,,,,,,,,,,,,,,,,,,,,single-stranded-DNA-specific exonuclease RecJ,"DNA REPLICATION, REPAIR AND RECOMBINATION",ESSENTIAL,,,SP_0611,FALSE
98,SP_0612,1.01,0,0.07,0.03,5,0,5,0,1.05,0,0.05,0.02,5,0,5,0,-0.03,8,0.905,0.3919,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0612,FALSE
1661,SP_0613,0.24,0.06,0.25,0.18,2,1,1,0,0,0,0,0,3,3,0,0,0.24,3,1.343,0.27189,,metallo-beta-lactamase superfamily protein,TRANSCRIPTION AND TRANSLATION,LIKELYESSENTIAL,,,SP_0613,FALSE
779,SP_0614,0.99,0.01,0.1,0.02,22,0,22,0,0.98,0.01,0.12,0.02,22,0,22,0,0.02,42,0.518,0.60686,,tributyrin esterase,UNKNOWN,PHENOTYPED,,,SP_0614,FALSE
1220,SP_0615,1,0.01,0.11,0.02,49,0,49,0,0.97,0.03,0.16,0.02,51,0,51,0,0.03,98,1.052,0.29519,,beta-lactam resistance factor,CELL WALL METABOLISM,PHENOTYPED,,,SP_0615,FALSE
722,SP_0617,0.98,0,0.07,0.02,20,0,20,0,0.92,0.01,0.1,0.02,19,0,19,0,0.06,37,2.197,0.03433,,conserved domain protein,UNKNOWN,PHENOTYPED,,,SP_0617,FALSE
1844,SP_0618,0.96,0.01,0.07,0.02,15,0,15,0,0.99,0.01,0.09,0.02,15,0,15,0,-0.04,28,1.325,0.19603,,"excinuclease ABC, subunit C","DNA REPLICATION, REPAIR AND RECOMBINATION",PHENOTYPED,uvrC,,SP_0618,FALSE
833,SP_0619,0.99,0,0.06,0.02,15,0,15,0,0.95,0.01,0.08,0.02,15,0,15,0,0.04,28,1.492,0.14677,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_0619,FALSE
800,SP_0620,1.02,0.01,0.07,0.01,29,0,29,0,1.03,0.01,0.09,0.02,28,0,28,0,-0.01,55,0.458,0.64895,,"putative amino acid ABC transporter, amino acid-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_0620,FALSE
110,SP_0621,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0621,FALSE
605,SP_0622,1.02,0.01,0.12,0.03,22,0,22,0,1.04,0.01,0.11,0.02,22,0,22,0,-0.03,42,0.738,0.46452,,nitroreductase family protein,UNKNOWN,PHENOTYPED,,,SP_0622,FALSE
1400,SP_0623,0.95,0.01,0.08,0.01,36,0,36,0,0.94,0.01,0.09,0.01,35,0,35,0,0.01,69,0.502,0.61711,,dipeptidase,VARIOUS,PHENOTYPED,,,SP_0623,FALSE
578,SP_0624,1.03,0,0.07,0.02,17,0,17,0,1.05,0.01,0.08,0.02,17,0,17,0,-0.02,32,0.655,0.51689,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0624,FALSE
287,SP_0625,1.03,0.01,0.09,0.02,15,0,15,0,1.02,0,0.04,0.01,15,0,15,0,0.01,28,0.396,0.69531,,"conserved hypothetical protein, authentic point mutation",UNKNOWN,NO-PHENOTYPE,,,SP_0625,FALSE
1340,SP_0626,1.02,0.01,0.11,0.02,28,0,28,0,1.05,0.01,0.08,0.01,28,0,28,0,-0.04,54,1.369,0.1766,,branched-chain amino acid transport system II carrier protein,TRANSPORT,NO-PHENOTYPE,,,SP_0626,FALSE
1037,SP_0627,1.01,0,0.06,0.01,29,0,29,0,1.01,0.01,0.07,0.01,29,0,29,0,0,56,0.133,0.89479,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_0627,FALSE
503,SP_0628,1.01,0,0.06,0.02,12,0,12,0,1.06,0.01,0.09,0.03,12,0,12,0,-0.04,22,1.401,0.17504,,HIT family protein,UNKNOWN,VIVO,,,SP_0628,FALSE
716,SP_0629,0.97,0.01,0.08,0.03,8,0,8,0,0.82,0.01,0.1,0.04,8,0,8,0,0.16,14,3.448,0.00392,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_0629,FALSE
425,SP_0630,,,,,,,,,,,,,,,,,,,,,,ribosomal protein L11,TRANSCRIPTION AND TRANSLATION,REMOVE,rplK,,SP_0630,FALSE
689,SP_0631,,,,,,,,,,,,,,,,,,,,,,ribosomal protein L1,TRANSCRIPTION AND TRANSLATION,REMOVE,rplA,,SP_0631,FALSE
113,SP_0632,,,,,,,,,,,,,,,,,,,,,,"group II intron, maturase, truncation",,REMOVE,,,SP_0632,FALSE
362,SP_0633,1.02,0.01,0.08,0.02,26,0,26,0,1.05,0.01,0.08,0.02,27,0,27,0,-0.04,51,1.697,0.09572,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0633,FALSE
341,SP_0634,1.02,0.01,0.08,0.02,25,0,25,0,1.01,0.01,0.08,0.02,25,0,25,0,0,48,0.08,0.9369,,conserved domain protein,UNKNOWN,VIVO,,,SP_0634,FALSE
167,SP_0635,0.65,0,0.02,0.01,2,0,2,0,0.79,0,0.05,0.04,2,0,2,0,-0.14,2,3.591,0.06956,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0635,FALSE
992,SP_0636,0.98,0,0.07,0.02,20,0,20,0,1.02,0,0.06,0.01,19,0,19,0,-0.04,37,1.941,0.05987,,"ABC transporter, ATP-binding protein",TRANSPORT,VIVO,,,SP_0636,FALSE
818,SP_0637,1.01,0,0.07,0.02,13,0,13,0,1.04,0,0.05,0.01,13,0,13,0,-0.04,24,1.535,0.13789,,membrane protein,UNKNOWN,PHENOTYPED,,,SP_0637,FALSE
785,SP_0638,1.01,0.01,0.07,0.01,40,0,40,0,1.04,0.01,0.1,0.02,38,0,38,0,-0.03,76,1.718,0.08994,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_0638,FALSE
281,SP_0639,1.01,0,0.06,0.01,21,0,21,0,0.98,0.01,0.09,0.02,21,0,21,0,0.02,40,1.002,0.3222,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0639,FALSE
245,SP_0640,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0640,FALSE
6422,SP_0641,1.02,0.01,0.08,0,426,0,426,0,1.03,0.01,0.09,0,422,0,422,0,-0.01,846,1.36,0.17409,,"serine protease, subtilase family",UNKNOWN,NO-PHENOTYPE,,,SP_0641,FALSE
334,SP_0642,,,,,,,,,,,,,,,,,,,,,,"IS1167, transposase, truncation",,REMOVE,,,SP_0642,FALSE
146,SP_0643,1.05,0,0.06,0.03,5,0,5,0,1.08,0,0.03,0.01,5,0,5,0,-0.03,8,0.934,0.37765,,"transposase family protein, truncation",,REMOVE,,,SP_0643,FALSE
1083,SP_0644,0.88,0,0.03,0.02,2,0,2,0,0.85,0.01,0.11,0.08,2,0,2,0,0.03,2,0.393,0.73246,,"IS66 family element, Orf3, degenerate",,REMOVE,,M,SP_0644,FALSE
497,SP_0645,0.98,0,0.02,0.01,3,0,3,0,1.08,0,0.02,0.01,3,0,3,0,-0.11,4,6.985,0.00221,,putative PTS system IIA component,TRANSPORT,NO-PHENOTYPE,,,SP_0645,FALSE
305,SP_0646,,,,,,,,,,,,,,,,,,,,,,"putative PTS system, IIB component",TRANSPORT,NO-PHENOTYPE,,,SP_0646,FALSE
1475,SP_0647,1.01,0.01,0.08,0.01,71,0,71,0,1.01,0.01,0.1,0.01,72,0,72,0,0,141,0.292,0.77078,,"putative PTS system, IIC component",TRANSPORT,NO-PHENOTYPE,,,SP_0647,FALSE
6701,SP_0648,1.01,0.01,0.08,0.01,266,0,266,0,1.03,0.01,0.09,0.01,267,0,267,0,-0.02,531,2.088,0.03731,,beta-galactosidase,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,,,SP_0648,FALSE
856,SP_0649,1.02,0.01,0.09,0.01,35,0,35,0,1.06,0.01,0.1,0.02,35,0,35,0,-0.04,68,1.675,0.09862,,"conserved hypothetical protein, degenerate",UNKNOWN,VIVO,,,SP_0649,FALSE
320,SP_0650,1.01,0.01,0.12,0.03,16,0,16,0,0.91,0.02,0.13,0.03,16,0,16,0,0.1,30,2.273,0.03033,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_0650,FALSE
1025,SP_0651,1.01,0,0.06,0.01,22,0,22,0,1,0.01,0.12,0.02,23,0,23,0,0.02,43,0.66,0.51294,,"conserved hypothetical protein, authentic point mutation",,Blanc Out,,,SP_0651,FALSE
