Pos size,Gene,mean-2394-Gluc_eII,var-2394-Gluc_eII,sd-2394-Gluc_eII,se-2394-Gluc_eII,gene,Total-2394-Gluc_eII,Blank-2394-Gluc_eII,Not Blank-2394-Gluc_eII,Blank Removed-2394-Gluc_eII,M,locus-2394,mean.2394.Vanc.eIV,var-2394-Vanc_eIV,sd-2394-Vanc_eIV,se-2394-Vanc_eIV,gene,Total-2394-Vanc_eIV,Blank-2394-Vanc_eIV,Not Blank-2394-Vanc_eIV,Blank Removed-2394-Vanc_eIV,M,Value,Df,TDIST,p-value,Significance,Common Name,TIMS-CATEGORY,What to do/What they are,Sig
785,SP_0638,0.983,0.006,0.075,0.011,,46,0,46,0,,SP_0638,1.043936583,0.01582613,0.125801946,0.0183501,,47,1,46,0,,-0.061,91,2.846,0.00547,,conserved hypothetical protein,UNKNOWN,VIVO,FALSE
281,SP_0639,0.994,0.006,0.079,0.016,,25,0,25,0,,SP_0639,0.990042303,0.014014554,0.11838308,0.023676616,,25,0,25,0,,0.004,48,0.135,0.89342,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
245,SP_0640,0.1,0.1,X,X,,,,,,,SP_0640,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
6422,SP_0641,1.006,0.005,0.074,0.003,,513,0,513,0,,SP_0641,1.052938206,0.013056208,0.114263763,0.004991636,,524,1,523,0,,-0.047,1035,7.952,0,,"serine protease, subtilase family",UNKNOWN,NO-PHENOTYPE,FALSE
334,SP_0642,0.1,0.1,X,X,,,,,,,SP_0642,0.1,0.1,X,X,,,,,,,,,,,,"IS1167, transposase, truncation",,REMOVE,FALSE
146,SP_0643,1.031,0.004,0.065,0.026,,6,0,6,0,,SP_0643,1.090186662,0.004606795,0.067873375,0.027709189,,6,0,6,0,,-0.06,10,1.557,0.1505,,"transposase family protein, truncation",,REMOVE,FALSE
1083,SP_0644,0.969,0,0.019,0.013,,2,0,2,0,M,SP_0644,1.044089522,0.037818256,0.194469164,0.137510465,,2,0,2,0,M,-0.075,2,0.544,0.64079,,"IS66 family element, Orf3, degenerate",,REMOVE,FALSE
497,SP_0645,1.028,0.002,0.046,0.023,,4,0,4,0,,SP_0645,1.18280184,0.00504938,0.07105899,0.035529495,,4,0,4,0,,-0.155,6,3.653,0.01067,,putative PTS system IIA component,TRANSPORT,NO-PHENOTYPE,FALSE
305,SP_0646,0.1,0.1,X,X,,,,,,,SP_0646,0.1,0.1,X,X,,,,,,,,,,,,"putative PTS system, IIB component",TRANSPORT,NO-PHENOTYPE,FALSE
1475,SP_0647,1.001,0.007,0.083,0.009,,82,0,82,0,,SP_0647,1.024203428,0.0256118,0.160036871,0.017673116,,82,1,81,0,,-0.023,162,1.155,0.24983,,"putative PTS system, IIC component",TRANSPORT,NO-PHENOTYPE,FALSE
6701,SP_0648,1.004,0.006,0.075,0.004,,323,0,323,0,,SP_0648,1.054074364,0.015514617,0.124557684,0.006877548,,328,0,328,0,,-0.05,649,6.213,0,,beta-galactosidase,CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
856,SP_0649,1.009,0.006,0.079,0.012,,41,0,41,0,,SP_0649,1.075159791,0.009150007,0.095655669,0.014938906,,41,0,41,0,,-0.066,80,3.404,0.00104,,"conserved hypothetical protein, degenerate",UNKNOWN,VIVO,FALSE
320,SP_0650,1.004,0.006,0.08,0.018,,19,0,19,0,,SP_0650,0.904230576,0.024372267,0.156116198,0.035815512,,19,0,19,0,,0.1,36,2.482,0.01785,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1025,SP_0651,0.984,0.005,0.071,0.012,,32,0,32,0,,SP_0651,1.058085708,0.028643721,0.169244561,0.029461696,,33,1,32,0,,-0.074,63,2.301,0.02473,,"conserved hypothetical protein, authentic point mutation",,Blanc Out,FALSE
557,SP_0652,0.986,0.005,0.07,0.018,,15,0,15,0,,SP_0652,1.058440117,0.005260529,0.072529502,0.018727037,,15,0,15,0,,-0.072,28,2.776,0.0097,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
254,SP_0653,0.955,0.002,0.048,0.017,,8,0,8,0,,SP_0653,1.039926333,0.009764457,0.098815266,0.034936472,,8,0,8,0,,-0.085,14,2.199,0.0452,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
101,SP_0654,1.005,0.001,0.033,0.015,,5,0,5,0,,SP_0654,1.032320724,0.004526951,0.067282618,0.030089702,,5,0,5,0,,-0.027,8,0.808,0.44243,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
2054,SP_0655,0.974,0.005,0.072,0.007,,114,0,114,0,,SP_0655,1.024876854,0.020514819,0.143229952,0.013185386,,118,1,117,0,,-0.051,230,3.443,0.00068,,"transporter, monovalent cation:proton antiporter-2 (CPA2) family",TRANSPORT,PHENOTYPED,FALSE
860,SP_0657,0.988,0.006,0.075,0.012,,41,0,41,0,,SP_0657,1.062388672,0.01445633,0.120234478,0.018335586,,43,0,43,0,,-0.075,82,3.442,0.00091,,putative ribonuclease BN,TRANSCRIPTION AND TRANSLATION,NO-PHENOTYPE,FALSE
710,SP_0658,0.982,0.004,0.066,0.009,,51,0,51,0,,SP_0658,1.045597056,0.027988161,0.167296627,0.022979959,,53,2,51,0,,-0.064,102,2.566,0.01175,,cytochrome c-type biogenesis protein CcdA,UNKNOWN,NO-PHENOTYPE,FALSE
566,SP_0659,0.974,0.007,0.085,0.02,,19,0,19,0,,SP_0659,1.03136136,0.014049782,0.118531774,0.02650451,,20,0,20,0,,-0.058,37,1.753,0.08787,,thioredoxin family protein,VARIOUS,VIVO,FALSE
935,SP_0660,0.999,0.006,0.075,0.016,,22,0,22,0,,SP_0660,1.049539642,0.006229844,0.07892936,0.016457909,,23,0,23,0,,-0.05,43,2.202,0.03311,,peptide methionine sulfoxide reductase,AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
737,SP_0661,0.998,0.003,0.051,0.011,,22,0,22,0,,SP_0661,1.045104916,0.003809049,0.061717492,0.013158213,,22,0,22,0,,-0.047,42,2.736,0.00908,,DNA-binding response regulator,REGULATOR,VIVO,FALSE
1691,SP_0662,0.997,0.006,0.075,0.01,,57,0,57,0,,SP_0662,1.031838856,0.012015575,0.109615577,0.014780561,,55,0,55,0,,-0.035,110,1.938,0.05517,,putative sensor histidine kinase,REGULATOR,NO-PHENOTYPE,FALSE
563,SP_0663,0.981,0.002,0.04,0.013,,10,0,10,0,,SP_0663,0.996832196,0.020704061,0.143889058,0.045501715,,10,0,10,0,,-0.016,18,0.331,0.74471,,conserved hypothetical protein,UNKNOWN,VIVO,FALSE
5720,SP_0664,1.002,0.005,0.074,0.004,,369,0,369,0,,SP_0664,1.048303912,0.01246829,0.111661498,0.005705636,,383,0,383,0,,-0.046,750,6.689,0,,zinc metalloprotease ZmpB,VARIOUS,NO-PHENOTYPE,FALSE
1721,SP_0665,1.002,0.007,0.083,0.009,,79,0,79,0,,SP_0665,1.05227198,0.012684146,0.112623913,0.01267118,,79,0,79,0,,-0.05,156,3.207,0.00163,,chorismate binding enzyme,VARIOUS METABOLISM AND BIOSYNTHESIS,PHENOTYPED,FALSE
617,SP_0666,1.012,0.008,0.087,0.015,,33,0,33,0,,SP_0666,1.049933278,0.013993687,0.118294917,0.019995491,,35,0,35,0,,-0.038,66,1.516,0.13424,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
998,SP_0667,1.008,0.005,0.074,0.011,,47,0,47,0,,SP_0667,1.062366024,0.016213673,0.127332922,0.018573416,,47,0,47,0,,-0.054,92,2.524,0.01333,,putative pneumococcal surface protein,VARIOUS,NO-PHENOTYPE,FALSE
962,SP_0668,0.952,0.002,0.049,0.017,,8,0,8,0,,SP_0668,0.977303448,0.003823458,0.061834115,0.021861661,,8,0,8,0,,-0.025,14,0.891,0.38797,,glucokinase,CARBOHYDRATE METABOLISM,PHENOTYPED,FALSE
839,SP_0669,0.1,0.1,X,X,thyA,,,,,,SP_0669,0.1,0.1,X,X,thyA,,,,,,,,,,,thymidylate synthase,NUCLEOTIDE METABOLSIM,ESSENTIAL,FALSE
170,SP_0670,0.972,0.002,0.048,0.024,,4,0,4,0,,SP_0670,0.831301425,0.020012582,0.141465832,0.063265444,,5,0,5,0,,0.141,7,2.086,0.07542,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
884,SP_0671,0.734,0.012,0.111,0.037,miaA,9,0,9,0,,SP_0671,0.53298762,0.071949075,0.268233247,0.077432269,miaA,12,1,11,0,,0.201,19,2.347,0.02991,,tRNA isopentenylpyrophosphate transferase,TRANSCRIPTION AND TRANSLATION,LIKELYESSENTIAL,FALSE
1238,SP_0672,0.898,0.022,0.15,0.032,,22,0,22,0,,SP_0672,0.910520883,0.017532846,0.132411655,0.027609739,,23,0,23,0,,-0.012,43,0.292,0.77178,,GTP-binding protein HflX,TRANSCRIPTION AND TRANSLATION,VIVO,FALSE
623,SP_0673,1.028,0.009,0.094,0.021,,20,0,20,0,,SP_0673,1.08385154,0.012551981,0.112035622,0.025051927,,20,0,20,0,,-0.056,38,1.714,0.09467,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
929,SP_0674,0.1,0.1,X,X,,,,,,,SP_0674,0.1,0.1,X,X,,,,,,,,,,,,ribonuclease Z,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,FALSE
755,SP_0675,1.007,0.005,0.072,0.015,,24,0,24,0,,SP_0675,1.044917582,0.00818473,0.090469495,0.018467008,,24,0,24,0,,-0.038,46,1.628,0.11026,,"oxidoreductase, short chain dehydrogenase/reductase family",UNKNOWN,PHENOTYPED,FALSE
968,SP_0676,0.978,0.006,0.08,0.014,,35,0,35,0,,SP_0676,1.029370817,0.021108999,0.145289362,0.025291632,,33,0,33,0,,-0.051,66,1.779,0.07987,,putative transcriptional regulator,REGULATOR,VIVO,FALSE
221,SP_0677,1.006,0.002,0.041,0.008,,27,0,27,0,,SP_0677,1.087305942,0.01029611,0.101469749,0.01917598,,28,0,28,0,,-0.082,53,3.947,0.00023,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
380,SP_0678,1.017,0.008,0.087,0.02,,20,0,20,0,,SP_0678,1.044876019,0.008686875,0.093203408,0.021968254,,18,0,18,0,,-0.027,36,0.935,0.35607,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
197,SP_0679,0.992,0.002,0.044,0.02,,5,0,5,0,,SP_0679,1.10045727,0.003655367,0.060459632,0.02703837,,5,0,5,0,,-0.108,8,3.236,0.01195,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
725,SP_0680,1.018,0.004,0.062,0.011,,32,0,32,0,,SP_0680,1.087593202,0.017351227,0.131724056,0.021368464,,38,0,38,0,,-0.069,68,2.884,0.00525,,ribosomal small subunit pseudouridine synthase A,TRANSCRIPTION AND TRANSLATION,REMOVE,FALSE
1841,SP_0681,0.82,0.012,0.108,0.022,,23,0,23,0,,SP_0681,0.732618884,0.022134814,0.148777734,0.029177714,,26,0,26,0,,0.087,47,2.363,0.0223,,elongation factor Tu family protein,TRANSCRIPTION AND TRANSLATION,CORE,FALSE
254,SP_0682,0.96,0.001,0.037,0.019,,4,0,4,0,,SP_0682,0.742947831,0.016957437,0.130220724,0.065110362,,4,0,4,0,,0.217,6,3.2,0.01859,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
98,SP_0683,1.04,0.008,0.092,0.029,,10,0,10,0,,SP_0683,1.061474876,0.01825818,0.135122834,0.042729592,,10,0,10,0,,-0.022,18,0.418,0.68055,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
95,SP_0684,0.975,0.002,0.048,0.028,,3,0,3,0,,SP_0684,1.046841171,0.004055317,0.063681374,0.036766459,,3,0,3,0,,-0.072,4,1.562,0.19322,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
92,SP_0685,1.013,0.004,0.06,0.03,,4,0,4,0,,SP_0685,1.173865474,0.01889434,0.137456683,0.068728341,,4,0,4,0,,-0.161,6,2.142,0.07594,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
2021,SP_0686,0.992,0.006,0.077,0.006,,190,0,190,0,,SP_0686,1.024432762,0.015119824,0.122962692,0.008874068,,192,0,192,0,,-0.032,380,3.06,0.00237,,conserved hypothetical protein,TRANSPORT,NO-PHENOTYPE,FALSE
641,SP_0687,0.98,0.005,0.067,0.017,,15,0,15,0,,SP_0687,0.984625837,0.005868765,0.076607864,0.019780066,,15,0,15,0,,-0.004,28,0.17,0.86637,,"ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,FALSE
1352,SP_0688,0.1,0.1,X,X,murD,,,,,,SP_0688,0.1,0.1,X,X,murD,,,,,,,,,,,UDP-N-acetylmuramoylalanine--D-glutamate ligase,AMINO ACID METABOLSIM,ESSENTIAL,FALSE
1058,SP_0689,0.1,0.1,X,X,murG,,,,,,SP_0689,0.1,0.1,X,X,murG,,,,,,,,,,,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,CELL WALL METABOLISM,ESSENTIAL,FALSE
1199,SP_0690,0.69,0.185,0.431,0.124,,12,6,6,0,,SP_0690,0.477593472,0.184272908,0.429270204,0.123919634,,12,7,5,0,,0.213,22,1.212,0.23828,,cell division protein DivIB,CELL DIVISION,CORE,FALSE
146,SP_0691,1.03,0,0.012,0.009,,2,0,2,0,,SP_0691,1.049115333,0.00032712,0.018086463,0.012789061,,2,0,2,0,,-0.02,2,1.263,0.33389,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
131,SP_0692,1.052,0.002,0.049,0.035,,2,0,2,0,,SP_0692,1.067212389,9.74E-05,0.009871011,0.006979859,,2,0,2,0,,-0.015,2,0.422,0.71376,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
116,SP_0693,0.961,0.009,0.095,0.016,,36,0,36,0,,SP_0693,1.037309485,0.06247546,0.249950915,0.041091677,,37,1,36,0,,-0.076,71,1.73,0.08794,,hypothetical protein,UNKNOWN,VIVO,FALSE
563,SP_0694,0.876,0.062,0.249,0.059,,18,2,16,0,,SP_0694,0.69785748,0.225081927,0.474427999,0.111823752,,18,7,11,0,,0.178,34,1.413,0.16669,,conserved domain protein,UNKNOWN,PHENOTYPED,FALSE
635,SP_0695,0.937,0.023,0.153,0.02,,60,1,59,0,,SP_0695,0.776513143,0.176058581,0.419593352,0.054169269,,60,8,52,0,,0.161,118,2.79,0.00615,,HesA/MoeB/ThiF family protein,UNKNOWN,PHENOTYPED,FALSE
380,SP_0696,0.938,0.008,0.088,0.02,,19,0,19,0,,SP_0696,0.773330533,0.144569339,0.380222749,0.085020391,,20,1,19,0,,0.164,37,1.88,0.068,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
875,SP_0697,0.976,0.006,0.081,0.011,,56,0,56,0,,SP_0697,0.95036327,0.058093741,0.241026433,0.032208512,,56,0,56,0,,0.026,110,0.762,0.44757,,"ABC transporter, ATP-binding protein, authentic point mutation",TRANSPORT,PHENOTYPED,FALSE
713,SP_0698,0.975,0.008,0.088,0.011,,69,0,69,0,,SP_0698,0.882709395,0.07355311,0.271206766,0.032415409,,70,1,69,0,,0.092,137,2.711,0.00757,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
98,SP_0699,1.005,0.003,0.053,0.027,,4,0,4,0,,SP_0699,0.855988523,0.030336788,0.17417459,0.087087295,,4,0,4,0,,0.149,6,1.639,0.15228,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
335,SP_0700,0.937,0.003,0.052,0.019,,7,0,7,0,M,SP_0700,0.807975078,0.064504242,0.253976853,0.089794378,,8,0,8,0,M,0.129,13,1.405,0.1835,,"transposase, IS30 family, degenerate",,REMOVE,FALSE
701,SP_0701,0.683,0.009,0.096,0.025,,15,0,15,0,,SP_0701,0.521762744,0.023047207,0.151813065,0.039197965,,15,0,15,0,,0.161,28,3.48,0.00166,,orotidine 5-phosphate decarboxylase,NUCLEOTIDE METABOLSIM,PHENOTYPED,FALSE
632,SP_0702,0.756,0.023,0.152,0.038,pyrE,16,1,15,0,,SP_0702,0.543703438,0.139557406,0.37357383,0.088052196,pyrE,18,2,16,0,,0.212,32,2.215,0.03398,,orotate phosphoribosyltransferase PyrE,NUCLEOTIDE METABOLSIM,PHENOTYPED,FALSE
350,SP_0703,0.986,0.004,0.061,0.012,,27,0,27,0,,SP_0703,1.020166117,0.006405938,0.080037103,0.015403148,,27,0,27,0,,-0.034,52,1.751,0.08593,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
764,SP_0704,0.997,0.006,0.08,0.011,,51,0,51,0,,SP_0704,1.069033103,0.011415053,0.106841254,0.014960768,,51,0,51,0,,-0.072,100,3.867,0.0002,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
803,SP_0705,0.991,0.012,0.108,0.011,,99,1,98,0,,SP_0705,1.055475029,0.014603593,0.120845329,0.01202456,,101,0,101,0,,-0.065,198,3.993,0.00009,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
704,SP_0706,1.005,0.005,0.073,0.008,,82,0,82,0,,SP_0706,1.068799,0.01325381,0.115125192,0.012713451,,82,0,82,0,,-0.064,162,4.259,0.00003,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
647,SP_0707,0.989,0.006,0.079,0.011,,54,0,54,0,,SP_0707,1.074016018,0.014050727,0.118535761,0.015700445,,57,0,57,0,,-0.085,109,4.453,0.00002,,"ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
871,SP_0708,1.011,0.007,0.084,0.013,,44,0,44,0,,SP_0708,1.059278962,0.015811593,0.125744157,0.018744832,,45,0,45,0,,-0.048,87,2.114,0.03734,,"amino acid ABC transporter, amino acid-binding protein, authentic frameshift",TRANSPORT,NO-PHENOTYPE,FALSE
758,SP_0709,0.989,0.005,0.071,0.012,,36,0,36,0,,SP_0709,1.067883144,0.014946965,0.122257782,0.020376297,,36,0,36,0,,-0.079,70,3.336,0.00136,,"amino acid ABC transporter, ATP-binding protein",TRANSPORT,VIVO,FALSE
677,SP_0710,0.979,0.011,0.104,0.019,,31,0,31,0,,SP_0710,1.073837924,0.027434526,0.165633709,0.02928018,,32,0,32,0,,-0.095,61,2.735,0.00817,,"amino acid ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,FALSE
620,SP_0711,1.016,0.007,0.086,0.014,,38,0,38,0,,SP_0711,1.07867072,0.010875156,0.104284015,0.016917101,,38,0,38,0,,-0.062,74,2.836,0.00588,,"amino acid ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,FALSE
146,SP_0712,0.992,0.007,0.085,0.06,,2,0,2,0,,SP_0712,1.053943465,0.011381713,0.10668511,0.075437765,,2,0,2,0,,-0.062,2,0.645,0.58488,,"lactate oxidase, truncation",,REMOVE,FALSE
1475,SP_0713,0.1,0.1,X,X,lysS,,,,,,SP_0713,0.1,0.1,X,X,lysS,,,,,,,,,,,lysyl-tRNA synthetase,AMINO ACID METABOLSIM,ESSENTIAL,FALSE
1346,SP_0714,0.1,0.1,X,X,,,,,,,SP_0714,0.1,0.1,X,X,,,,,,,,,,,,"IS1380-Spn1, transposase",,REMOVE,FALSE
1136,SP_0715,1.008,0.006,0.076,0.016,,22,0,22,0,,SP_0715,1.05700335,0.013134186,0.114604475,0.025008747,,21,0,21,0,,-0.049,41,1.652,0.10625,,lactate oxidase,VARIOUS,PHENOTYPED,FALSE
668,SP_0716,1,0.002,0.042,0.009,,22,0,22,0,,SP_0716,1.059834812,0.004500029,0.067082256,0.014301985,,22,0,22,0,,-0.059,42,3.517,0.00106,,putative transcriptional regulator,REGULATOR,NO-PHENOTYPE,FALSE
782,SP_0717,1.007,0.005,0.07,0.009,,66,0,66,0,,SP_0717,1.065980941,0.015016264,0.122540868,0.014860263,,68,0,68,0,,-0.059,132,3.419,0.00084,,hydroxyethylthiazole kinase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
629,SP_0718,0.994,0.004,0.06,0.008,,56,0,56,0,,SP_0718,1.04677128,0.012297224,0.110892851,0.014688117,,57,0,57,0,,-0.053,111,3.174,0.00194,,thiamine-phosphate pyrophosphorylase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
560,SP_0719,0.986,0.003,0.059,0.008,,54,0,54,0,,SP_0719,1.029650002,0.011263177,0.106128118,0.014442208,,54,0,54,0,,-0.044,106,2.646,0.00938,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1385,SP_0720,0.988,0.003,0.054,0.009,,36,0,36,0,,SP_0720,1.045434332,0.011286057,0.106235855,0.017705976,,36,0,36,0,,-0.058,70,2.897,0.00502,,"ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
650,SP_0721,0.98,0.007,0.085,0.013,,46,0,46,0,,SP_0721,1.031226765,0.022985549,0.151609859,0.022600663,,45,0,45,0,,-0.051,89,1.981,0.05062,,conserved hypothetical protein,TRANSPORT,NO-PHENOTYPE,FALSE
692,SP_0722,0.988,0.002,0.047,0.009,,28,0,28,0,,SP_0722,1.068242728,0.010176773,0.100879994,0.019064527,,28,0,28,0,,-0.08,54,3.795,0.00037,,transcriptional activator TenA,AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
524,SP_0723,0.989,0.006,0.076,0.016,,23,0,23,0,,SP_0723,1.111332573,0.015762674,0.12554949,0.026178878,,23,0,23,0,,-0.122,44,3.994,0.00024,,thiW protein,VARIOUS,NO-PHENOTYPE,FALSE
803,SP_0724,1.004,0.002,0.048,0.011,,21,0,21,0,,SP_0724,1.109728048,0.007240175,0.085089217,0.018141082,,22,0,22,0,,-0.105,41,5.021,0.00001,,putative hydroxyethylthiazole kinase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
632,SP_0725,1.027,0.005,0.072,0.022,,11,0,11,0,,SP_0725,1.111852537,0.012911558,0.113629036,0.034260444,,11,0,11,0,,-0.085,20,2.098,0.04878,,thiamine-phosphate pyrophosphorylase,AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
791,SP_0726,1.018,0.002,0.048,0.013,,14,0,14,0,,SP_0726,1.151808512,0.020505519,0.143197483,0.035799371,,16,0,16,0,,-0.134,28,3.532,0.00145,,phosphomethylpyrimidine kinase,AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
401,SP_0727,1.003,0.001,0.028,0.014,,4,0,4,0,,SP_0727,1.127089037,0.003119875,0.055855843,0.027927921,,4,0,4,0,,-0.124,6,3.992,0.00718,,putative transcriptional repressor,REGULATOR,PHENOTYPED,FALSE
371,SP_0728,0.958,0.004,0.064,0.016,,16,0,16,0,,SP_0728,1.023481086,0.009479099,0.097360665,0.02361343,,17,0,17,0,,-0.066,31,2.309,0.02777,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
1982,SP_0729,0.956,0.007,0.082,0.009,,76,0,76,0,,SP_0729,1.020358851,0.011275271,0.106185079,0.011871853,,80,0,80,0,,-0.065,154,4.254,0.00004,,"cation-transporting ATPase, E1-E2 family",TRANSPORT,PHENOTYPED,FALSE
1775,SP_0730,1.003,0.011,0.104,0.014,,58,0,58,0,,SP_0730,1.022246843,0.019822211,0.140791374,0.018486813,,58,0,58,0,,-0.019,114,0.817,0.41542,,pyruvate oxidase,CARBOHYDRATE METABOLISM,PHENOTYPED,FALSE
347,SP_0731,0.982,0.003,0.057,0.011,,26,0,26,0,,SP_0731,1.01885382,0.003021372,0.054967006,0.010779917,,26,0,26,0,,-0.037,50,2.384,0.02099,,conserved domain protein,UNKNOWN,VIVO,FALSE
498,SP_0732,0.1,0.1,X,X,,,,,M,,SP_0732,0.1,0.1,X,X,,,,,M,,,,,,,"transposase family protein, authentic frameshift",,REMOVE,FALSE
266,SP_0733,0.1,0.1,X,X,,,,,,,SP_0733,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,REMOVE,FALSE
95,SP_0734,0.1,0.1,X,X,,,,,,,SP_0734,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,REMOVE,FALSE
296,SP_0735,0.986,0.003,0.054,0.014,,14,0,14,0,,SP_0735,1.102027035,0.006732505,0.082051846,0.021929278,,14,0,14,0,,-0.116,26,4.415,0.00016,,"6-phospho-beta-glucosidase, truncation",CARBOHYDRATE METABOLISM,NO-PHENOTYPE,FALSE
944,SP_0736,1.002,0.005,0.071,0.014,,27,0,27,0,,SP_0736,1.057436341,0.014201275,0.119169103,0.022934105,,27,0,27,0,,-0.055,52,2.057,0.04476,,mannose-6-phosphate isomerase,CARBOHYDRATE METABOLISM,PHENOTYPED,FALSE
1271,SP_0737,1.011,0.009,0.094,0.016,,35,0,35,0,,SP_0737,1.060259443,0.019236778,0.138696711,0.023444023,,35,0,35,0,,-0.049,68,1.733,0.08764,,sodium-dependent transporter,TRANSPORT,PHENOTYPED,FALSE
227,SP_0738,0.992,0.003,0.05,0.012,,18,0,18,0,,SP_0738,1.09432423,0.014550055,0.12062361,0.027672954,,19,0,19,0,,-0.102,35,3.385,0.00177,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
740,SP_0739,0.988,0.003,0.055,0.013,,18,0,18,0,,SP_0739,1.039018316,0.006918486,0.083177437,0.01960511,,18,0,18,0,,-0.051,34,2.186,0.03578,,"transcriptional regulator, MerR family",REGULATOR,NO-PHENOTYPE,FALSE
455,SP_0740,1.034,0.003,0.051,0.018,,8,0,8,0,,SP_0740,1.075928124,0.002252742,0.047463055,0.016780724,,8,0,8,0,,-0.042,14,1.68,0.11513,,MutT/nudix family protein,VARIOUS,NO-PHENOTYPE,FALSE
1175,SP_0741,0.987,0.004,0.067,0.011,,39,0,39,0,,SP_0741,1.048638935,0.019463051,0.13951004,0.022058474,,40,0,40,0,,-0.062,77,2.522,0.01374,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
845,SP_0742,0.968,0.004,0.06,0.019,,10,0,10,0,,SP_0742,0.932670002,0.008065851,0.089810082,0.028400442,,10,0,10,0,,0.035,18,1.033,0.31536,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
557,SP_0743,0.915,0.002,0.042,0.029,,2,0,2,0,,SP_0743,0.767176266,0.125431614,0.354163259,0.158386624,,5,2,3,0,,0.148,5,0.919,0.40009,,"transcriptional regulator, TetR family",REGULATOR,PHENOTYPED,FALSE
467,SP_0744,0.975,0.004,0.063,0.011,,33,0,33,0,,SP_0744,1.043169644,0.012876561,0.113474937,0.019460791,,34,0,34,0,,-0.068,65,3.05,0.00331,,cytidine and deoxycytidylate deaminase family protein,NUCLEOTIDE METABOLSIM,NO-PHENOTYPE,FALSE
629,SP_0745,0.991,0.005,0.067,0.017,upp,16,0,16,0,,SP_0745,0.923550624,0.010832807,0.104080772,0.026020193,upp,16,0,16,0,,0.068,30,2.183,0.03696,,uracil phosphoribosyltransferase,NUCLEOTIDE METABOLSIM,PHENOTYPED,FALSE
590,SP_0746,0.831,0.006,0.078,0.025,clpP,10,0,10,0,,SP_0746,0.66344435,0.034948158,0.186944263,0.05184901,clpP,13,0,13,0,,0.167,21,2.915,0.00828,,"ATP-dependent Clp protease, proteolytic subunit",TRANSCRIPTION AND TRANSLATION,CORE,FALSE
98,SP_0747,0.1,0.1,X,X,,,,,,,SP_0747,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
