"","Gene","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"196","SP_2135",205,15863.7548491395,0.205276419387386,0.0994848789665489,2.06339316607511,0.0390752887179968,0.299259528230512,12151.5651775087,15454.9604150079,14516.9787924009,16640.2834570823,15694.952095733,20723.789157104,"SPD_1964","SP_RS10895","SPT_RS10635","SPT_2147","SPD_RS10330","ribosomal protein L33","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpmG","50S ribosomal protein L33"
"197","SP_0423",206,2735.24266324116,0.129501054230026,0.062882409064109,2.05941623670936,0.0394543816588696,0.299375398873205,2557.40584310818,2658.60931265522,2570.56021605461,2715.97706926218,2755.10247020277,3153.80106816399,"SPD_0386","SP_RS02090","SPT_RS02315","SPT_0460","SPD_RS02065","acetyl-CoA carboxylase, bitoin carboxyl carrier protein","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"accB","acetyl-CoA carboxylase biotin carboxyl carrier protein subunit"
"198","SP_1748",207,2289.05703094154,0.120602899961295,0.0585668631724834,2.05923441052513,0.0394717882590786,0.299375398873205,2170.7368607493,2199.98602739216,2184.23324716779,2471.54923335238,2440.65206319089,2267.18475379672,"SPD_1558","SP_RS08650","SPT_RS08395","SPT_1686","SPD_RS08225","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","RNA-binding protein"
"199","SP_1600",208,1867.59280896103,0.127591752864873,0.0622188565683056,2.05069266621444,0.0402968856184828,0.304163992408741,1655.52376629257,1843.8647535225,1826.27294382861,1978.65343201362,1957.34609515344,1943.89586295545,"SPD_1425","SP_RS07890","SPT_RS07650","SPT_1538","SPD_RS07510","putative membrane protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Hypothetical Protein"
"200","SP_2182",210,189.1104796383,0.202375013358781,0.0988506187300089,2.0472812002475,0.0406304826767322,0.30451614144044,185.559645689649,160.488863553102,158.042850908245,229.27735021291,190.393260135964,210.900907329928,"SPD_2009","SP_RS11145","SPT_RS10865","SPT_2196","SPD_RS10550","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"201","SP_0024",211,1060.24078768343,0.139272662120792,0.0681644041883691,2.0431875519064,0.0410338755302292,0.305323149679905,971.337363191068,1010.37696944928,1022.55075331232,1065.58416068115,1137.19051302929,1154.4049664375,"SPD_0030","SP_RS00160","SPT_RS00325","SPT_0064","SPD_RS00165","conserved hypothetical protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"",""
"202","SP_1243",212,3586.14814695106,-0.109140167593605,0.0535339210030912,-2.03871051379373,0.0414789278220104,0.307033876429676,3738.14571149092,3834.74667767212,3618.77604771955,3388.65863420402,3433.10923819827,3503.4525724215,"SPD_1100","SP_RS06090","SPT_RS04870","SPT_0986","SPD_RS05825","glucose-6-phosphate 1-dehydrogenase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"Zwf","Glucose-6-phosphate 1-dehydrogenase"
"203","SP_1250",213,219.846175411941,-0.196222801538009,0.0963316078133262,-2.03695138067512,0.0416549144455548,0.307033876429676,243.611825346746,253.033536696862,228.284117978576,179.785763603075,207.623419424287,206.7383894221,"SPD_1108","SP_RS06130","SPT_RS04830","SPT_0978","SPD_RS05865","conserved domain protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"McrC","5-methylcytosine-specific restriction endonuclease McrBC, regulatory subunit McrC"
"204","SP_0713",214,14827.2827948834,0.0942312978856017,0.0463286586044009,2.03397423375108,0.0419541934014192,0.307794783365552,14465.3591952702,14443.4119939998,14032.0438908961,15318.1510719339,15077.2508852466,15627.4797319538,"SPD_0620","SP_RS03490","SPT_RS03635","SPT_0729","SPD_RS03315","lysyl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"lysS","lysyl-tRNA synthetase"
"205","SP_0742",215,1956.55199544729,0.122627421632315,0.0604365604891868,2.02902714250682,0.0424555258086446,0.30919914953347,1876.3293782026,1845.03620508128,1876.25230693634,2144.29874229959,2052.11197123921,1945.28336892473,"SPD_0646","SP_RS03635","SPT_RS03770","SPT_0757","SPD_RS03445","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","DegV family, may bind fatty acids"
"206","SP_2021",216,372.230054837316,-0.174750484855455,0.0861602398566624,-2.02820332378569,0.0425395008275347,0.30919914953347,413.621780056815,397.122078427019,394.431730471859,345.431073889054,349.772233552948,333.001432626202,"SPD_1830","SP_RS10225","SPT_RS09990","SPT_2017","SPD_RS09670","glycosyl hydrolase, family 1","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"bglB","beta-glucosidase"
"207","SP_1022",217,1247.20435526886,-0.134323873837967,0.0663089882319076,-2.02572648776039,0.0427928207753697,0.309607044319495,1326.90696359079,1295.62542401264,1319.72534476372,1134.26636250704,1250.90956433222,1155.79247240678,"SPD_0908","SP_RS05075","SPT_RS05315","SPT_1074","SPD_RS04840","Sua5/YciO/YrdC family protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","Sua5/YciO/YrdC family protein"
"208","SP_0785",219,535.945360465146,-0.16535149881701,0.0819650279893548,-2.01734206494123,0.0436598286939216,0.312995118947292,553.568998873031,553.510861524385,615.961880462903,472.695153742916,481.582952108615,538.352316079026,"SPD_0686","SP_RS03835","SPT_RS07035","SPT_1415","SPD_RS03645","conserved hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter, RND-adapter-like protein"
"209","SP_0419",220,3902.83398212231,0.119893270764802,0.059489588014326,2.01536562559367,0.0438663533751914,0.313046249086593,3728.81589690317,3781.44563174755,3653.89668125472,3895.69488885988,3912.96917437805,4444.18161959052,"SPD_0382","SP_RS02070","SPT_RS02295","SPT_0456","SPD_RS02045","enoyl-(acyl-carrier-protein) reductase","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","enoyl-ACP reductase (EC 1.3.1.9)"
"210","SP_0406",221,2606.56993293649,0.120900276488873,0.0601721050357708,2.0092412658158,0.0445115533699014,0.316213297695679,2486.91391066742,2587.15076756953,2376.0459380137,2580.63273036998,2755.96397816719,2852.71227283113,"SPD_0371","SP_RS02015","SPT_RS02240","SPT_0444","SPD_RS01990","MutS2 family protein","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","MutS2 family protein"
"211","SP_0036",222,1303.24493799537,0.132762349194311,0.066760620931585,1.98863263016028,0.0467417670314795,0.318339750087118,1307.21068834999,1196.63776729558,1204.90788897568,1370.6139393785,1427.51869703752,1312.58064693495,"SPD_0042","SP_RS00220","SPT_RS00375","SPT_0074","SPD_RS00220","DNA repair protein","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"recO","DNA repair protein RecO"
"212","SP_0246",223,164.105982465079,-0.201800695755168,0.101240109109239,-1.99328801134955,0.0462299184208625,0.318339750087118,184.522999624344,169.860476023356,201.268246028449,164.635277906186,153.348417666071,111.000477542067,"SPD_0230","SP_RS01195","SPT_RS01480","SPT_0294","SPD_RS01235","transcriptional regulator, DeoR family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING","METABOLISM",NA,"Transcription","Carbohydrate metabolism",NA,2,"DeoR","DeoR family transcriptional regulator"
"213","SP_0498",224,258.238128130561,0.193902991837567,0.096852595152963,2.0020422945955,0.0452801829074726,0.318339750087118,194.889460277397,250.104907799907,249.896815538678,250.488030188554,294.635723830315,309.413831148512,"SPD_0444","SP_RS02450","SPT_RS02670","SPT_0535","SPD_RS02360","endo-beta-N-acetylglucosaminidase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Endo-beta-N-acetylglucosaminidase (EC 3.2.1.96)"
"214","SP_0589",225,1403.90472656149,0.141388902190889,0.0707648885377006,1.99800925448449,0.0457156568110988,0.318339750087118,1270.9280760643,1454.35711022757,1237.32693531583,1437.27607644481,1447.33338021909,1576.20678109735,"SPD_0513","SP_RS02915","SPT_RS03085","SPT_0618","SPD_RS02760","serine acetyltransferase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"cysE","serine acetyltransferase"
"215","SP_0689",226,891.960633051902,-0.139572648908923,0.0701188834472127,-1.99051442417786,0.0465342966604351,0.318339750087118,909.13859927275,950.632939951405,965.817422217052,860.547587583257,826.186137875066,839.441111411884,"SPD_0599","SP_RS03375","SPT_RS03540","SPT_0711","SPD_RS03205","UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","PEPTIDOGLYCAN","Intracellular","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"murG","UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase"
"216","SP_0820",227,3285.5694641277,-0.116742392270714,0.0584889560381641,-1.99597326022608,0.0459368334559223,0.318339750087118,3449.95810533604,3583.47031831343,3252.71098279533,2997.7761032243,3159.14970551394,3270.35156958316,"SPD_0717","SP_RS04015","SPT_RS06865","SPT_1380","SPD_RS03795","ATP-dependent Clp protease, ATP-binding subunit ClpE","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"clpE","Clp protease ATP-binding subunit ClpE"
"217","SP_0959",228,5007.5500808016,0.142356722358002,0.071538797086447,1.98992334447529,0.0465993803488297,0.318339750087118,4621.36815913104,4990.96936618972,4549.47283640144,5759.20462957715,5652.35375453421,4471.93173897603,"SPD_0847","SP_RS04755","SPT_RS06170","SPT_1244","SPD_RS04520","translation initiation factor IF-3","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"infC","translation initiation factor IF-3"
"218","SP_0992",229,2778.53720542557,0.138876897743117,0.0694411720291158,1.99992156936648,0.045508733652037,0.318339750087118,2608.20150030814,2906.37131733757,2351.73165325858,3135.14050687609,2905.8663639756,2763.91189079747,"SPD_0878","SP_RS04920","SPT_RS06005","SPT_1212","SPD_RS04685","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"OrfX","Transcriptional regulator OrfX"
"219","SP_1728",230,272.42957797302,0.183439139679814,0.0922844692984576,1.98775743171425,0.0468385237389326,0.318339750087118,236.355302889609,253.619262476253,255.299989928703,311.089972976107,293.774215865899,284.438723701547,"SPD_1538","SP_RS08550","n.p","n.p.","SPD_RS08120","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"220","SP_1742",231,2473.26514313764,0.119836331076973,0.0600296216219708,1.99628663048433,0.0459027324560604,0.318339750087118,2529.41639934494,2274.3732013748,2276.08721179823,2594.77318368707,2557.81714635148,2607.1237162693,"SPD_1552","SP_RS08620","SPT_RS08365","SPT_1680","SPD_RS08195","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"221","SP_0372",232,515.643629927214,0.171992616154923,0.086807942212137,1.98130046366744,0.0475575884273772,0.319603112445447,550.459060677115,426.994093175955,451.165061567126,585.818780279682,534.134937937999,545.289845925405,"SPD_0339","SP_RS01815","SPT_RS02095","SPT_0415","SPD_RS01805","conserved hypothetical protein","UNKNOWN","Cell Wall","CELLULAR PROCESSES",NA,NA,"Cell growth and death",NA,NA,1,"gpsB"," Cell division protein GpsB"
"222","SP_1354",233,11128.6205814203,0.122049607756248,0.0616012664419843,1.9812840677747,0.0475594260634211,0.319603112445447,11121.1389885953,10513.192014287,10174.1773764179,10945.7208998119,11103.9761533595,12913.5180560502,"SPD_1187","SP_RS06625","SPT_RS04565","SPT_0921","SPD_RS06265","ribosomal protein L7/L12","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RplL","50S ribosomal protein L7/L12"
"223","SP_2240",234,1905.85303153136,0.13367200404077,0.067490347077287,1.9806092253118,0.0476351135746717,0.319603112445447,1869.07285574546,1649.98952054412,1904.61897248398,2137.22851564105,1953.90006329578,1920.30826147776,"SPD_2069","SP_RS11455","SPT_RS11185","SPT_2261","SPD_RS10860","spspoJ protein","UNKNOWN","Intracellular","CELLULAR PROCESSES","GENETIC INFORMATION PROCESSING",NA,"Cell division","Replication",NA,2,"","Chromosome segregation protein Spo0J "
"224","SP_1978",235,1030.49499690821,-0.133339833677331,0.0674545586812225,-1.97673569117055,0.048071514208092,0.32115862683704,1073.96532365629,1063.67801537385,1119.80789233278,983.771537917949,982.980587398801,958.766624769606,"SPD_1775","SP_RS09940","SPT_RS09700","SPT_1957","SPD_RS09385","diaminopimelate decarboxylase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"lysA","Diaminopimelate decarboxylase"
"225","SP_1371",236,1051.14163032091,-0.138795141894902,0.0705051330203495,-1.96858208685093,0.0490011012686882,0.325981902507798,1128.90756511747,1150.95115650309,1048.21583166494,961.550825562512,1057.07027233859,960.154130738882,"SPD_1205","SP_RS06720","SPT_RS04475","SPT_0902","SPD_RS06360","3-phosphoshikimate 1-carboxyvinyltransferase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroA","3-phosphoshikimate 1-carboxyvinyltransferase"
"226","SP_2003",237,1401.26565869111,0.144935999434729,0.0737965417310268,1.96399446417138,0.0495307338926256,0.328114988233849,1213.91254247251,1414.52775722899,1319.72534476372,1343.3430651241,1484.37822268899,1631.70701986839,"SPD_1801","SP_RS10070","SPT_RS09825","SPT_1984","SPD_RS09515","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"227","SP_1666",238,10130.4471047444,0.0996414689128682,0.0508047393294558,1.96126326456905,0.0498483202301466,0.328831356140043,9581.7195816169,10234.3865432969,9442.0472465695,10548.7781745534,10286.4050951286,10689.3459873011,"SPD_1479","SP_RS08230","SPT_RS07980","SPT_1605","SPD_RS07805","cell division protein FtsZ","CELL DIVISION","Intracellular","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"FtsZ","Cell division protein"
"228","SP_0999",239,216.43569597927,-0.193564367207133,0.0989973222155753,-1.95524851455709,0.0505537448524874,0.330705747576689,287.150960089569,204.418297007419,228.284117978576,193.926216920171,187.808736242716,197.025847637169,"SPD_0885","SP_RS04955","SPT_RS05960","SPT_1202","SPD_RS04720","cytochrome c-type biogenesis protein CcdA","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"ccdA-2","Cytochrome c-type biogenesis protein CcdA"
"229","SP_1361",240,1683.39063128767,-0.142249164236586,0.072744450160456,-1.95546414775038,0.0505283110715927,0.330705747576689,1858.70639509241,1895.4086221089,1579.07771548494,1653.42300572041,1447.33338021909,1666.39466910028,"SPD_1195","SP_RS06665","n.p","n.p.","SPD_RS06310","homoserine dehydrogenase","REGULATOR","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"Hom","Homoserine dehydrogenase"
"230","SP_0622",241,1391.25418797552,0.128574907692712,0.0658694636391242,1.95196530515458,0.0509423239058403,0.331533184502137,1381.84920505197,1249.93881322015,1333.23328073878,1478.6874040163,1402.53496606945,1501.28145875646,"SPD_0541","SP_RS03050","SPT_RS03220","SPT_0646","SPD_RS02900","nitroreductase family protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","nitroreductase family protein"
"231","SP_1073",243,4289.48568972917,0.106135132140827,0.0544232302998776,1.95018067755279,0.0511545879852375,0.331533184502137,3969.317784054,4194.38230621812,4190.16173946475,4613.82791089239,4283.41759907698,4485.80679866879,"SPD_0958","SP_RS05305","SPT_RS05520","SPT_1116","SPD_RS05105","RNA polymerase sigma-70 factor","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"rpoD","RNA polymerase sigma factor RpoD"
"232","SP_0012",245,1724.41457633312,0.12644914051131,0.0655735603342329,1.92835557298995,0.0538109138143016,0.338846509283602,1721.86911447211,1512.92968816665,1685.79040968794,1791.79744175199,1754.03021555123,1880.07058836876,"SPD_0012","SP_RS00060","SPT_RS00240","SPT_0046","SPD_RS00060","hypoxanthine-guanine phosphoribosyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"HptA","Hypoxanthine-guanine phosphoribosyltransferase"
"233","SP_0216",246,25146.5869062292,0.10373740196122,0.0537277148224669,1.9307987005217,0.0535079511329346,0.338846509283602,23866.702361524,24870.5023187163,23764.5117609295,24488.2350480705,26020.1250492603,27869.4448988745,"SPD_0200","SP_RS01045","SPT_RS01325","SPT_0263","SPD_RS01080","ribosomal protein L16","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplP","50S ribosomal protein L16"
"234","SP_0225",247,30941.5031233101,-0.0917525680591402,0.047427690265858,-1.93457803963923,0.0530420970100914,0.338846509283602,32167.1274064235,32056.7719060631,31723.387637437,30260.5700985849,28621.879101797,30819.282589555,"SPD_0208","SP_RS01085","SPT_RS01365","SPT_0271","SPD_RS01120","ribosomal protein L6","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplF","50S ribosomal protein L6"
"235","SP_0421",248,4288.69711762076,0.129048133624869,0.0668169875674525,1.93136713166833,0.0534376668458566,0.338846509283602,3962.06126159686,4216.05416005558,4024.01412697146,4308.79813219504,4118.00806990909,5103.24695499654,"SPD_0384","SP_RS02080","SPT_RS02305","SPT_0458","SPD_RS02055","3-oxoacyl-[acyl-carrier protein] reductase","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"fabG","3-ketoacyl-ACP reductase (EC 1.1.1.100)"
"236","SP_0662",249,672.721339171981,-0.149571471486371,0.0774930842162976,-1.9301267074219,0.0535911400096247,0.338846509283602,686.25969523211,687.642065004898,774.004731371148,601.979298356363,649.57700516976,636.865239897611,"SPD_0575","SP_RS03250","SPT_RS03415","SPT_0686","SPD_RS03085","putative sensor histidine kinase","REGULATOR","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Signal transduction",NA,NA,1,"yesM","Sensor histidine kinase"
"237","SP_1539",251,36073.1340789765,0.116215183094663,0.0603341700075013,1.9261917928135,0.0540804302313632,0.338846509283602,36505.4911897262,32641.9119596746,34249.3716647739,36978.2954565852,34893.6570827464,41170.0771203527,"SPD_1368","SP_RS07580","SPT_RS07340","SPT_1477","SPD_RS07200","ribosomal protein S18","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RpsR","30S ribosomal protein S18"
"238","SP_1299",252,25779.7112778513,0.113925468782589,0.0592273338372808,1.92352857036557,0.0544137019744878,0.33900600039661,23885.3619906995,24729.3424058831,25362.5005867795,24154.924362739,28436.6548894475,28109.4834315593,"SPD_1154","SP_RS06375","SPT_RS04595","SPT_0927","SPD_RS06100","ribosomal protein L31","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RpmE2","50S ribosomal protein L31 type B"
