"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC90min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC90min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC90min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX90min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX90min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX90min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"641","SP_0805",720,345.176085437162,-0.370984651105,0.116598664648848,-3.18172298303989,0.00146401775626925,0.00441645356474557,390.736648950041,408.563526638905,369.144488570787,322.648036137648,285.088224248648,294.875588076945,"SPD_0708","SP_RS03945","SPT_RS06930","SPT_1394","SPD_RS03750","hydrolase, haloacid dehalogenase-like family","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","uncharacterized family of the haloacid dehalogenase-like superfamily, similar to the uncharacterized Lactococcus lactis YsbA"
"642","SP_0619",721,299.535374755903,-0.389788282502725,0.122962280980675,-3.16998252955297,0.001524481033041,0.00459247268205972,346.895826682226,350.197308547633,326.692872385146,236.378507758598,277.857725807559,259.190007354257,"SPD_0539","SP_RS03040","SPT_RS03210","SPT_0644","SPD_RS02890","conserved hypothetical protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"643","SP_1969",722,255.17741895142,0.490430573753244,0.154899250568699,3.16612618816857,0.00154483761345592,0.00464735082607516,258.788543095452,179.58836335776,191.032272835382,257.08319456957,303.680934525734,340.891205324621,"SPD_1767","SP_RS09900","SPT_RS09665","SPT_1949","SPD_RS09345","putative type II DNA modification methyltransferase","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","type II DNA modification methyltransferase"
"644","SP_0522",723,423.503860729222,-0.359024620708195,0.113720930333809,-3.15706721405054,0.00159364607631533,0.00478755086826681,455.433784723904,538.765090073281,440.204802620663,370.958972029916,355.327351962083,380.333162965486,"SPD_0464","SP_RS02555","SPT_RS02770","SPT_0556","SPD_RS02470","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Membrane transport",NA,NA,2,"ccmA","ABC-type multidrug transport system, ATPase component"
"645","SP_0717",725,87.0657458132212,-0.646048951102224,0.205368581279338,-3.14580227938314,0.00165631937154342,0.00496210437929973,96.1944255585068,106.256448320008,119.049097564079,70.7410132708212,68.173271015981,61.9802191499311,"SPD_0623","SP_RS03510","SPT_RS03655","SPT_0733","SPD_RS03330","hydroxyethylthiazole kinase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"thiM","hydroxyethylthiazole kinase"
"646","SP_1241",726,5700.46412674793,-0.233365724348895,0.0742037793215066,-3.14493043996828,0.0016612632464136,0.00497006029092334,6067.05903500423,6742.04647438925,5690.36229131868,5065.74670641783,5421.84090246794,5215.72935088965,"SPD_1098","SP_RS06080","SPT_RS04880","SPT_0988","SPD_RS05815","amino acid ABC transporter, amino acid-binding protein/permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Amino acid metabolism",NA,2,"GlnP","Amino acid ABC transporter, premease component "
"647","SP_0641",727,3082.31094937422,-0.289519365267548,0.0922353222851374,-3.13892073117633,0.00169571312171449,0.00505918804995037,3249.75415548318,2972.18741357093,3952.6146113717,2853.79599877898,2780.64311477304,2684.87040226747,"SPD_0558","SP_RS03145","SPT_RS03315","SPT_0666","SPD_RS02990","serine protease, subtilase family","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","serine protease"
"648","SP_1355",728,11352.7203908547,-0.196387495618428,0.0625588988057533,-3.13924156862504,0.00169385748467051,0.00505918804995037,12685.3206412397,11948.6124420697,11742.4861814367,10669.8152699209,10219.7930823048,10850.2947281561,"SPD_1188","SP_RS06630","SPT_RS04560","SPT_0920","SPD_RS06270","ribosomal protein L10","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RplJ","50S ribosomal protein L10"
"649","SP_1539",730,21615.6914247115,-0.273144374966425,0.0870614896041925,-3.13737309352528,0.00170469053205405,0.00507230744232079,26133.8121011803,22653.5754678868,22213.2695997471,22236.833634984,18215.6914298004,18240.9663146706,"SPD_1368","SP_RS07580","SPT_RS07340","SPT_1477","SPD_RS07200","ribosomal protein S18","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RpsR","30S ribosomal protein S18"
"650","SP_1983",731,1221.24348756228,0.246441596159381,0.0787376452888143,3.1299081304174,0.00174860980096594,0.00519559574240497,1091.76416618394,1129.91011945924,1133.27357991232,1261.26050490171,1375.86056050434,1335.39199441215,"SPD_1780","SP_RS09965","SPT_RS09725","SPT_1962","SPD_RS09410","ribulose-phosphate 3-epimerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"rpe","Ribulose-5-phosphate 3-epimerase"
"651","SP_1022",732,1030.16159668516,-0.270804800755427,0.0867277548157836,-3.12246986366287,0.0017934046513911,0.00532141380166868,1157.73821911123,1158.34494365755,1070.51901685528,873.047627195988,919.306230367017,1002.01354292389,"SPD_0908","SP_RS05075","SPT_RS05315","SPT_1074","SPD_RS04840","Sua5/YciO/YrdC family protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","Sua5/YciO/YrdC family protein"
"652","SP_0834",733,900.828994144141,0.270556696454403,0.0867016912403637,3.12054693032846,0.00180515531522797,0.00534897318509569,795.945025638972,818.623622972457,838.880850277113,912.731610250351,1023.63199358844,1015.16086213751,"SPD_0729","SP_RS04075","SPT_RS06805","SPT_1368","SPD_RS03855","hemolysin-related protein","VARIOUS","Extracellular","CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"","hemolysin-related protein"
"653","SP_1554",734,1304.11025106403,-0.240198395943154,0.0770262308057041,-3.11839737490266,0.00181837455588577,0.00538080318172192,1449.30096914476,1412.76179174771,1373.21749748333,1233.65425582042,1163.07732066659,1192.6496715214,"SPD_1386","SP_RS07665","SPT_RS07435","SPT_1496","SPD_RS07295","polyA polymerase family protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","tRNA CCA-pyrophosphorylase"
"654","SP_0267",736,312.904842104685,0.374858389469976,0.120295150880683,3.11615544538273,0.00183225660439467,0.00539658971139303,261.342377402315,273.872254120584,282.395533756652,341.627332381039,380.117632331531,338.073922635988,"SPD_0249","SP_RS01310","SPT_RS01585","SPT_0314","SPD_RS01335","putative oxidoreductase","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"",""
"655","SP_0771",737,2311.11940053709,0.243786363113066,0.0782092110712881,3.11710551447519,0.00182636192048957,0.00539658971139303,1944.74482467618,2129.61867548411,2275.7757720389,2515.6194475331,2587.4855135611,2413.47216992913,"SPD_0672","SP_RS03765","SPT_RS03900","SPT_0784","SPD_RS03575","peptidyl-prolyl cis-trans isomerase, cyclophilin-type","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"ppiB","cyclophilin type peptidyl-prolyl cis-trans isomerase"
"656","SP_2013",738,415.850767445353,0.333840277704597,0.107139795972816,3.11593161694373,0.00183364788536283,0.00539658971139303,366.900862085986,360.673296410169,371.913072235068,493.461702328167,441.060404906423,461.095266706305,"SPD_1824","SP_RS10190","SPT_RS09950","SPT_2009","SPD_RS09635","conserved hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"657","SP_0803",739,734.70199179303,0.279182557956354,0.0899149920932464,3.10496115783259,0.001903040135199,0.00559323839465795,647.396996789773,683.932350454137,658.000050877428,852.342940385016,787.091401729963,779.448210521861,"SPD_0706","SP_RS03935","SPT_RS06940","SPT_1396","SPD_RS03740","putative rod shape-determining protein RodA","CELL DIVISION","Intracellular","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"rodA/ftsW","Rod shape-determining protein RodA"
"658","SP_0828",740,614.699766061587,0.309319046555624,0.0999363562481735,3.09516034172275,0.00196706526888348,0.00577360238380394,532.900092032082,576.179332439481,536.182369649068,721.21325724886,707.555918877985,614.167626122044,"SPD_0723","SP_RS04050","SPT_RS06835","SPT_1374","SPD_RS03825","ribose 5-phosphate isomerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"rpiA","ribose-5-phosphate isomerase A"
"659","SP_1967",741,1293.25896014293,0.261937993018052,0.0846735974550096,3.09350258983894,0.00197808826554132,0.00579812106984582,1241.58911218657,1108.95814373417,1172.95661243368,1332.00151817254,1378.95934555053,1525.08902878012,"SPD_1765","SP_RS09890","SPT_RS09655","SPT_1947","SPD_RS09335","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"660","SP_0314",742,78.8729841245829,0.677547370847044,0.219286140567088,3.08978656423457,0.0020030037746752,0.00586324015983091,52.3536032906917,62.8559271752161,63.6774242784607,122.502730298251,82.6342678981588,89.213951806719,"SPD_0287","SP_RS01530","SPT_RS01845","SPT_0364","SPD_RS01535","hyaluronidase","VARIOUS","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"","hyaluronidase"
"661","SP_1449",743,271.854876916,-0.419064583196228,0.135705428330628,-3.08804583833767,0.00201477391170865,0.00588975630717522,344.341992375363,272.375684425936,313.772815285169,245.005460596503,208.651526442851,246.98178237018,"SPD_1278","SP_RS07120","SPT_RS04105","SPT_0825","SPD_RS06735","C3-degrading proteinase","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"CppA","C3-degrading proteinase"
"662","SP_2090",745,3.75983576188058,1.49707233033341,0.485943228752761,3.08075561455162,0.00206476041834692,0.00601967735389195,0.425639051143835,0,0.922861221426967,8.62695283790502,4.13171339490794,8.45184806589969,"SPD_1916","SP_RS10640","n.p","n.p.","SPD_RS10090","transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"",""
"663","SP_0254",746,4303.96510157224,0.225547767089111,0.0733357499661983,3.07555001746174,0.00210114683463944,0.00610935866778696,4070.81188513964,3810.26644257381,4019.98348053587,4282.41938873605,4636.81535743544,5003.49405501262,"SPD_0238","SP_RS01235","SPT_RS01520","SPT_0302","SPD_RS01275","leucyl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"leuS","leucyl-tRNA synthetase"
"664","SP_1626",747,10918.0184597627,-0.213199083319457,0.0693191143390269,-3.07561753135996,0.00210067118114919,0.00610935866778696,10927.4313600157,12348.1965505407,11919.6755359507,9736.37897285961,9913.01336273288,10663.4149764768,"SPD_1439","SP_RS08020","SPT_RS07770","SPT_1565","SPD_RS07580","ribosomal protein S15","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RpsO","30S ribosomal protein S15"
"665","SP_1882",748,782.964914581775,0.411502062355267,0.133858354534801,3.07416047198072,0.00211095851863668,0.00612968168780597,658.037973068369,671.959792896953,673.688691641686,1133.58160290072,896.581806695023,663.939620287898,"SPD_1662","SP_RS09335","SPT_RS08960","SPT_1799","SPD_RS08790","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"666","SP_0167",749,34.3147776409048,0.933089860934306,0.303880425964285,3.0705823120176,0.00213641789593592,0.00619532666217999,24.6870649663424,16.462266641128,24.9172529785281,41.4093736219441,59.9098442261651,38.5028634113208,"n.p.","SP_RS00850","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"667","SP_0419",750,3681.84597254826,-0.229714852423403,0.0748498650890107,-3.06900823602324,0.0021477067030466,0.00621975861202294,4218.08299683541,3750.40365478789,3951.69175015027,3450.78113516201,3152.49732031476,3567.61897803921,"SPD_0382","SP_RS02070","SPT_RS02295","SPT_0456","SPD_RS02045","enoyl-(acyl-carrier-protein) reductase","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","enoyl-ACP reductase (EC 1.3.1.9)"
"668","SP_1564",751,1458.86261406794,0.230077796448374,0.0749929600044359,3.06799193463979,0.00215502434284526,0.00623264030980013,1305.009330807,1345.41615548855,1378.75466481189,1554.57690139049,1622.73043585009,1546.68819605964,"SPD_1394","SP_RS07710","SPT_RS07480","SPT_1504","SPD_RS07340","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"669","SP_0667",752,706.266331525624,-0.298272086727612,0.0972688984607723,-3.06646925633585,0.00216603081857177,0.00625614220470464,846.170433673944,749.781417018649,738.288977141574,645.296072275296,595.99965721547,662.061431828809,"SPD_0579","SP_RS03275","SPT_RS03440","SPT_0691","SPD_RS03105","putative pneumococcal surface protein","VARIOUS","Cell Wall","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","pneumococcal surface protein"
"670","SP_0731",753,511.858527524535,-0.303360377433157,0.0990913575135483,-3.06142114756759,0.00220289006117254,0.00635415300513515,582.69986101591,561.213635493001,552.793871634753,458.953890976547,453.455545091146,462.03436093585,"SPD_0637","SP_RS03580","SPT_RS03725","SPT_0747","SPD_RS03400","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"671","SP_1655",754,7931.0015485439,0.182422865759606,0.0597913581492641,3.05099050107212,0.00228087790499179,0.0065703803841408,7246.50484572379,7560.67009736171,7485.32736699413,8262.89542814543,8416.30018542747,8614.31136761088,"SPD_1468","SP_RS08170","SPT_RS07920","SPT_1595","SPD_RS07745","phosphoglycerate mutase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"GpmA","Phosphoglycerate mutase"
"672","SP_0768",756,1816.25549580963,-0.219496121893598,0.0721806135911025,-3.04092901089795,0.00235849430206195,0.00677599156624146,2021.35985388207,1912.61606976015,1926.93423033951,1675.35424112116,1718.7927722817,1642.47580747317,"SPD_0669","SP_RS03750","SPT_RS03885","SPT_0781","SPD_RS03560","ribosomal RNA large subunit methyltransferase N","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rlmN","ribosomal RNA large subunit methyltransferase N"
"673","SP_1602",757,483.30828830161,-0.363060869206691,0.119445901675494,-3.03954228746199,0.00236937936971258,0.00679827211494811,593.340837294506,520.806253737505,522.339451327663,362.332019192011,408.006697747159,493.024470510815,"SPD_1427","SP_RS07900","SPT_RS07660","SPT_1542","SPD_RS07520","phnA protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"PhnA","Putative PhnA protein"
"674","SP_0496",758,2043.15980466086,0.21259009089445,0.0700314904882542,3.03563567492692,0.00240029204760958,0.00687788169842745,1906.86294912438,1894.65723342437,1873.40827949674,2225.7538321795,2108.20675975178,2250.06977398841,"SPD_0443","SP_RS02445","SPT_RS02665","SPT_0534","SPD_RS02355","Na/Pi cotransporter II-related protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Na/Pi cotransporter II-like protein"
"675","SP_1771",759,454.57359990629,-0.331987450629229,0.109510037938129,-3.03157095805954,0.00243284731309192,0.00696198203430257,503.105358452013,508.833696180321,507.573671784832,434.798423030413,354.294423613356,418.836026376807,"n.p.","SP_RS08775","n.p","n.p.","n.p","glycosyl transferase, family 2/glycosyl transferase family 8","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Glycosyl transferase, family 2/glycosyl transferase family 8"
"676","SP_1412",760,1115.81391882189,-0.273035072718822,0.0901204610487865,-3.0296679526641,0.00244822738198212,0.00699677614955942,1340.33737205194,1108.95814373417,1206.17961640505,1050.76285565683,1019.50028019353,969.145244889831,"SPD_1243","SP_RS06920","SPT_RS04280","SPT_0862","SPD_RS06555","prolipoprotein diacylglyceryl transferase","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"Lgt","Prolipoprotein diacylglyceryl transferase"
"677","SP_1533",761,335.962611951559,0.357838775773283,0.118146257386765,3.02877792058921,0.00245545110604862,0.00700819947744756,278.367939448068,294.824229845656,310.081370399461,383.036706002983,352.228566915902,397.236859097286,"SPD_1362","SP_RS07550","SPT_RS07310","SPT_1471","SPD_RS07170","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"678","SP_2142",762,16.6349820275313,1.16730814897505,0.386962978823649,3.0165886993211,0.00255636414639848,0.007286644259813,11.0666153297397,4.48970908394401,10.1514734356966,18.9792962433911,27.8890654156286,27.2337326567879,"SPD_1970","SP_RS10930","SPT_RS10670","SPT_2155","SPD_RS10360","ROK family protein","CARBOHYDRATE METABOLISM",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","ROK family protein"
"679","SP_0370",763,1538.20629526343,-0.230595101669106,0.0765145938409843,-3.01374012581624,0.00258048741287917,0.00733615007954654,1595.72080273824,1731.53113670774,1658.38161490426,1482.11049755208,1381.02520224798,1380.46851743028,"SPD_0337","SP_RS01805","SPT_RS02085","SPT_0413","SPD_RS01795","recombination protein U","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"recU","Holliday junction-specific endonuclease (Recombination protein U homolog)"
"680","SP_1860",764,963.099902129023,-0.2584816366193,0.085764342831672,-3.01385900113077,0.00257947656454368,0.00733615007954654,1082.82574610992,1020.66053174994,1040.98745776962,912.731610250351,817.046323843045,904.347743051267,"SPD_1642","SP_RS09230","SPT_RS08855","SPT_1778","SPD_RS08685","choline transporter","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"proWX","Choline transporter"
"681","SP_1365",766,880.026002011876,-0.275630538015486,0.0916383581814614,-3.00780746714913,0.00263139789210087,0.00746135276976904,991.738989165136,902.431525872745,990.230090591136,869.596846060826,787.091401729963,739.067158651451,"SPD_1199","SP_RS06685","SPT_RS04505","SPT_0908","SPD_RS06330","glycosyl transferase, family 2","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Glycosyl transferase, Group 2 family"
"682","SP_1436",767,32.7419683061642,-0.956004040148215,0.318435155802406,-3.00219376764238,0.00268041503371548,0.00759043214241202,38.733153654089,32.924533282256,61.8317018356068,20.7046868109721,20.6585669745397,21.5991672795214,"SPD_1265","SP_RS07045","SPT_RS04160","SPT_0837","SPD_RS06670","hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"683","SP_1250",768,128.059229946119,-0.516603427397909,0.172139492278474,-3.00107442260948,0.00269028804050371,0.00760847086454956,146.419833593479,161.629527021984,145.812072985461,115.601168027927,101.226978175245,97.6657998726187,"SPD_1108","SP_RS06130","SPT_RS04830","SPT_0978","SPD_RS05865","conserved domain protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"McrC","5-methylcytosine-specific restriction endonuclease McrBC, regulatory subunit McrC"
