Gene,Tag1,Tag2,Tag3,Category1,Category2,Category3,No..of.Categories,SequenceDiameter,SequencePrevalence,Essential,ExpressionPlasticity,Location.Tag,Gene.Name,Gene.Description
SPT_0804,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.005669071,371,FALSE,0.813647534,Intracellular,,Oxidoreductase
SPT_0805,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.004326376,371,FALSE,0.956709958,Intracellular,ApbE,Thiamine biosynthesis protein
SPT_0806,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.00297501,370,FALSE,0.447019032,Intracellular,,"NADH oxidase, Nox family"
SPT_0807,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.000424603,371,FALSE,0.662193121,Intracellular,PdxS,"Pyridoxal 5'-phosphate synthase, synthase component"
SPT_0808,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.00802449,371,FALSE,0.712056429,Extracellular,PdxT,"Pyridoxal 5'-phosphate synthase, glutaminase component"
SPT_0809,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0.004965593,371,FALSE,1.084272826,Intracellular,,Hemolysin
SPT_0810,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010039364,370,FALSE,1.201596035,NA,,Hypothetical Protein
SPT_0812,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.014732886,371,FALSE,0.485559494,Intracellular,Ogt,Methylated-DNA--protein-cysteine S-methyltransferase
SPT_0813,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.002274292,371,FALSE,1.180142827,NA,,Hypothetical Protein
SPT_0814,METABOLISM,ENVIRONMENTAL INFORMATION PROCESSING,NA,Amino acid metabolism,Membrane transport,NA,2,0.001007032,371,TRUE,0.43787032,Membrane,TcyB,"Cystine ABC transporter, permease protein"
SPT_0816,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005904684,371,FALSE,0.469595331,NA,,Hypothetical Protein
SPT_0817,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.005191256,371,FALSE,0.348584729,Intracellular,TrxB,Thioredoxin reductase
SPT_0818,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.006223671,371,FALSE,0.703212923,Intracellular,,SpoU RNA methyltransferase
SPT_0819,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.004937491,371,TRUE,0.388630944,Intracellular,Def,Peptide deformylase
SPT_0824,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.007951865,371,FALSE,0.557093086,Extracellular,,Platelet activating factor
SPT_0826,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005953828,371,FALSE,0.271567561,NA,,Hypothetical Protein
SPT_0827,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.0069007,371,FALSE,0.748965769,Membrane,,Hypothetical Protein
SPT_0829,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.00046134,371,FALSE,0.398388741,Intracellular,GuaA,GMP synthase
SPT_0834,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.01121428,343,FALSE,1.151117263,Intracellular,,"Transcriptional regulator, AraC family"
SPT_0835,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.004537357,346,FALSE,0.779107815,Membrane,,"ABC transporter, permease/ATP-binding components"
SPT_0836,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.004205992,346,FALSE,0.912941024,Membrane,,"ABC transporter, permease/ATP-binding components"
SPT_0837,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.019932763,344,FALSE,0.698456543,Membrane,,Hypothetical Protein
SPT_0838,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.498412505,346,FALSE,0.523474556,NA,,Hypothetical Protein
SPT_0839,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.498412505,346,FALSE,0.777787188,Membrane,,"ABC transporter, ATPase component"
SPT_0843,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.004760143,370,FALSE,0.667517601,Intracellular,,Type II DNA modification methyltransferase
SPT_0846,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.020480612,371,FALSE,0.86545696,Intracellular,,U32 family peptidase
SPT_0849,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.134060277,367,FALSE,0.59249908,Membrane,,"Multi-drug efflux ABC transporter, ATP-binding protein"
SPT_0850,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.1665973,367,FALSE,0.532625598,NA,,Hypothetical Protein
SPT_0851,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.013002467,371,FALSE,1.210945931,Intracellular,,Transcriptional repressor
SPT_0852,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009668363,371,FALSE,0.569612342,NA,,Hypothetical Protein
SPT_0853,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.005309707,371,FALSE,0.411395781,Intracellular,,Nicotinate phosphoribosyltransferase
SPT_0854,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.00173192,371,TRUE,0.36334668,Intracellular,NadE,NH(3)-dependent NAD(+) synthetase
SPT_0855,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.014994426,371,FALSE,0.6514831,Intracellular,,"Acetyltransferase, GNAT family"
SPT_0859,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.003030065,371,FALSE,1.021011678,Intracellular,NagB,Glucosamine-6-phosphate deaminase
SPT_0860,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0,371,FALSE,0.803742354,Intracellular,RpsU,30S ribosomal protein S21
SPT_0861,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.002608293,371,TRUE,0.34826849,Intracellular,HprK,HPr kinase/phosphorylase for PTS systems
SPT_0862,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.004390463,371,FALSE,0.209770037,Intracellular,Lgt,Prolipoprotein diacylglyceryl transferase
SPT_0863,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.001161333,371,FALSE,0.323773525,NA,,
SPT_0864,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005751573,371,FALSE,0.298337656,NA,,Hypothetical Protein
SPT_0865,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.001840854,371,FALSE,0.230699998,Intracellular,,Coproporphyrinogen III oxidase
SPT_0866,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.010631381,371,FALSE,0.294317437,Intracellular,,Acyl-ACP thioesterase
SPT_0867,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.005816988,371,FALSE,0.265284053,Intracellular,,HAD superfamily hydrolase
SPT_0870,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010947676,371,FALSE,0.640652983,NA,,Hypothetical Protein
SPT_0871,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Signal transduction,NA,NA,1,0.008510725,371,FALSE,0.402371206,Intracellular,,Inositol monophosphatase 
SPT_0872,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.008528123,370,FALSE,0.817546401,Intracellular,,"RNA cytosine-C5-methyltransferase, NOL1/NOP2/sun family"
SPT_0874,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.001029435,371,FALSE,0.374712546,Membrane,PstS,"Phosphate ABC transporter, periplasmic phosphate-binding protein"
SPT_0875,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.000362335,370,FALSE,0.40848132,Membrane,PstC,"Phosphate ABC transporter, permease component"
SPT_0876,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.000560163,371,FALSE,0.40028674,Membrane,PstA,"Phosphate ABC transporter, permease component "
SPT_0878,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.29907075,371,FALSE,0.461379152,Membrane,PstB1,"Phosphate ABC transporter, ATP-binding component I"
SPT_2097,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.29907075,371,FALSE,0.910460251,Membrane,pstB,
SPT_0877,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.29907075,371,FALSE,0.446600055,Membrane,PstB2,"Phosphate ABC transporter, ATP-binding component II"
SPT_0879,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0,371,FALSE,0.395962703,Membrane,PhoU,"Putative phosphate ABC transporter, regulatory protein"
SPT_0882,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.00731133,371,FALSE,0.403327933,Intracellular,AldB,Alpha-acetolactate decarboxylase
SPT_0885,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.005440757,371,FALSE,0.313016142,Intracellular,MurB,UDP-N-acetylenolpyruvoylglucosamine reductase
SPT_0886,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.00298064,371,FALSE,0.299578045,Membrane,PotA,Putative spermidine/putrescine import ATP-binding protein
SPT_0887,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.003575918,371,FALSE,0.254973488,Membrane,PotB,"Putative spermidine/putrescine import ABC transporter, permease component I"
SPT_0888,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.007350371,371,FALSE,0.298746059,Membrane,PotC,"Putative spermidine/putrescine import ABC transporter, permease component II"
SPT_0889,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.008341631,371,FALSE,0.586368704,Membrane,PotD,"Putative spermidine/putrescine import ABC transporter, substrate-binding protein"
SPT_0891,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.00783225,371,FALSE,0.447789278,Intracellular,AlaS,Alanyl-tRNA synthetase
SPT_0892,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.007194972,371,FALSE,1.584173689,Intracellular,Amy,Putative amylase
SPT_0893,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.02940525,371,FALSE,0.51534454,Membrane,,"Putative ABC transporter, ATP-binding protein"
SPT_0894,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.070771266,369,FALSE,0.66069723,NA,,Hypothetical Protein
SPT_0895,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.012097795,371,FALSE,0.383289553,Intracellular,,rRNA methyltransferase
SPT_0896,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.003722719,371,FALSE,0.324400724,Intracellular,AroD,3-dehydroquinate dehydratase I
SPT_0897,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.008921473,371,FALSE,0.374315087,Intracellular,AroE,Shikimate 5-dehydrogenase
SPT_0898,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.005008118,371,FALSE,0.399046488,Intracellular,AroB,3-dehydroquinate synthase
SPT_0899,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.003321381,371,FALSE,0.388109678,Intracellular,AroC,Chorismate synthase
SPT_0900,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.004114591,371,FALSE,0.240506252,Intracellular,TyrA,Prephenate dehydrogenase
SPT_0901,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.004623716,370,FALSE,0.357028517,NA,,Hypothetical Protein
SPT_0902,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.013297654,371,FALSE,0.425071655,Intracellular,AroA,3-phosphoshikimate 1-carboxyvinyltransferase
SPT_0903,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.018330768,371,FALSE,0.255431485,Intracellular,AroK,Shikimate kinase I
SPT_0904,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.010488298,371,FALSE,0.375466925,Intracellular,PheA,Prephenate dehydratase
SPT_0905,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.003453649,371,FALSE,0.536858836,Cell Wall,Psr,Putative phosphatidylserine receptor
SPT_0906,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.013306917,371,FALSE,0.569979426,Intracellular,LicD3,Lipopolysaccharide cholinephosphotransferase LicD3
SPT_0907,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.011264146,371,FALSE,0.311204544,NA,,"Glycosyl transferase, Group 1 family"
SPT_0908,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006890936,371,TRUE,0.332289101,NA,,"Glycosyl transferase, Group 2 family"
SPT_0909,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.002312581,371,FALSE,0.338693348,NA,,Hypothetical Protein
SPT_0910,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.003349463,371,FALSE,0.361679378,NA,,Hypothetical Protein
SPT_0911,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.003848121,371,FALSE,0.347850484,Intracellular,MecA,Negative adapter regulator of genetic competence
SPT_0914,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.001565361,371,FALSE,0.464487668,Intracellular,ThrB,Homoserine kinase
SPT_0919,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.008347775,367,FALSE,0.497425653,NA,,Chlorohydrolase
SPT_0920,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.00065734,371,FALSE,0.676467465,Intracellular,RplJ,50S ribosomal protein L10
SPT_0921,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.002226876,371,FALSE,1.92499705,Intracellular,RplL,50S ribosomal protein L7/L12
SPT_0923,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.008651526,371,FALSE,0.955884775,Intracellular,GdhA,NADP-specific glutamate dehydrogenase 
SPT_0926,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.063372886,371,FALSE,0.834560714,NA,,Hypothetical Protein
SPT_0927,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.002584604,371,FALSE,0.702695544,Intracellular,RpmE2,50S ribosomal protein L31 type B
SPT_0928,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.003789438,371,FALSE,0.62762291,Intracellular,PapP,Putative DHH subfamily 1 protein
SPT_0929,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.003364437,371,FALSE,1.975488872,Intracellular,,Putative flavodoxin
SPT_0930,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.019017598,371,FALSE,1.358899063,Intracellular,,Putative chorismate mutase
SPT_0932,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.005247413,371,FALSE,0.487383623,Membrane,CrcB1,Camphor resistance protein
SPT_0933,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,6.81E-05,371,FALSE,0.831556165,Intracellular,RplS,50S ribosomal protein L19
SPT_0935,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006172193,112,FALSE,0.400480924,NA,,Putative SAP Domain protein
SPT_0936,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.01286783,371,FALSE,0.317186212,NA,,Cof family protein
SPT_0937,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.008276062,371,FALSE,0.359465726,Intracellular,,Hypothetical Protein
SPT_0938,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.019126481,371,FALSE,0.786829449,NA,,Hypothetical Protein
SPT_0939,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.004933537,371,FALSE,0.403882273,Intracellular,,Putative DNA-binding protein
SPT_0940,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.00364098,371,FALSE,0.324687542,Membrane,Ffh,Signal recognition particle protein Ffh
SPT_0941,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Nucleotide metabolism,NA,2,0.00349914,371,FALSE,2.403923212,Membrane,UraA,Uracil:proton symporter
SPT_0942,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.003353542,371,FALSE,0.610165367,Intracellular,GidB,16S rRNA methyltransferase
SPT_0943,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.003666179,371,FALSE,0.406061619,NA,LemA,LemA protein
SPT_0944,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.007266408,371,FALSE,0.614666535,Membrane,HtpX,Heat shock protein HtpX
SPT_0945,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.01857981,370,FALSE,2.473339848,Membrane,,"ABC transporter, ATPase component"
SPT_0947,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.016823871,371,FALSE,0.787631728,Intracellular,,Hypothetical Protein
SPT_0948,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.00132869,371,FALSE,0.353909519,Intracellular,Nth,Endonuclease III
SPT_0949,GENETIC INFORMATION PROCESSING,METABOLISM,NA,Transcription,Nucleotide metabolism,NA,2,0,371,FALSE,1.92256265,Intracellular,PyrR,Bifunctional pyrimidine regulatory protein/uracil phosphoribosyltransferase
SPT_0952,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.002988529,371,FALSE,1.546531995,Intracellular,CarB,"Carbamoyl-phosphate synthase, large subunit"
SPT_0953,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.271185996,371,FALSE,0.334594669,Membrane,LicD2,Lipopolysaccharide cholinephosphotransferase LicD2 
SPT_0954,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.271185996,371,TRUE,0.638929171,Membrane,LicD1,Lipopolysaccharide cholinephosphotransferase
SPT_0956,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Cell wall metabolism,NA,2,0.004747437,371,TRUE,0.391732255,Membrane,,Polysaccharide biosythesis protein/Teichoic acid subunit flippase
SPT_0957,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.011958502,371,TRUE,0.585510143,Intracellular,IspD,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
SPT_0958,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.005946684,371,FALSE,0.511618573,Intracellular,TarJ,Ribulose-5-phosphate reductase
SPT_0959,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.008156351,371,TRUE,0.470136164,Intracellular,LicA,Choline kinase
SPT_0960,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Cell wall metabolism,NA,2,0.012681687,371,FALSE,0.603826359,Membrane,LicB,Choline permease
SPT_0961,METABOLISM,METABOLISM,NA,Cell wall metabolism,Various metabolism,NA,2,0.00370367,371,TRUE,0.546297666,Extracellular,LicC,Choline-phosphate cytidylyltransferase
SPT_0962,GENETIC INFORMATION PROCESSING,CELLULAR PROCESSES,NA,DNA repair and editing,Cellular community,NA,2,0.003123191,371,FALSE,0.614180324,Intracellular,DprA,DNA processing protein DprA
SPT_0964,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006208456,369,FALSE,0.659436289,Membrane,,Hypothetical Protein
SPT_0965,GENETIC INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,NA,Transcription,Replication,NA,2,0.002807167,371,FALSE,0.742831995,Intracellular,TopA,DNA topoisomerase I
SPT_0966,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.011676985,370,FALSE,0.396097344,Membrane,,Hypothetical Protein
SPT_0967,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.007433804,370,FALSE,1.882802957,Membrane,CutC,Copper homeostasis regulating transport protein
SPT_0968,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006001398,371,FALSE,0.732427006,NA,,Hypothetical Protein
SPT_0972,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.051444924,371,FALSE,1.622157808,NA,,Hypothetical Protein
SPT_0973,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.022481119,370,FALSE,2.371422571,Intracellular,LeuD,"3-isopropylmalate dehydratase, small subunit"
SPT_0976,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.475837875,367,FALSE,2.586353093,NA,,Hypothetical Protein
SPT_0977,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.042548222,369,FALSE,0.696808528,Intracellular,McrB,"5-methylcytosine-specific restriction endonuclease McrBC, GTP-binding regulatory subunit McrB"
SPT_0978,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.110176155,352,FALSE,0.560375868,Intracellular,McrC,"5-methylcytosine-specific restriction endonuclease McrBC, regulatory subunit McrC"
SPT_0981,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.00734775,371,FALSE,0.68697039,Intracellular,Rnc,Ribonuclease III
SPT_0982,CELLULAR PROCESSES,NA,NA,Cell division,NA,NA,1,0.023546755,371,FALSE,0.42560192,Intracellular,Smc,Chromosome segregation ATPase
SPT_0983,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.018365469,371,FALSE,0.423414124,NA,,
SPT_0984,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.014159563,371,FALSE,0.320027496,NA,,
SPT_0985,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.03207724,371,FALSE,0.277349588,Membrane,FtsY,Signal recognition particle-docking protein
SPT_0986,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.009562797,371,TRUE,0.55070045,Intracellular,Zwf,Glucose-6-phosphate 1-dehydrogenase
SPT_0988,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Amino acid metabolism,NA,2,0.000842574,371,FALSE,3.055180199,Membrane,GlnP,"Amino acid ABC transporter, premease component "
SPT_0989,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.019167276,371,FALSE,0.503357671,Membrane,,CAAX protease family protein
SPT_0991,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.01348967,370,FALSE,0.276352817,Intracellular,,Acetyltransferase
SPT_0992,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.053426488,370,FALSE,0.394549523,Intracellular,,Acetyltransferase
SPT_0994,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.048230661,369,FALSE,0.31709233,Intracellular,,MutT/Nudix family protein
SPT_0993,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.011308182,371,FALSE,0.462626155,Intracellular,,Transcriptional regulator
SPT_0995,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010767769,370,FALSE,0.586151432,NA,,Hypothetical Protein
SPT_0996,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.002382372,371,FALSE,0.711257646,Membrane,,Hypothetical Protein
SPT_0997,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.002237998,371,TRUE,1.725868204,Intracellular,,Phosphopantothenoylcysteine decarboxylase
SPT_0998,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.015936044,371,TRUE,0.422066355,Intracellular,,Phosphopantothenate--cysteine ligase
SPT_0999,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.006071501,371,FALSE,0.604671179,Intracellular,Fhs,Formate--tetrahydrofolate ligase
SPT_1000,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.003815747,371,FALSE,0.426100194,Intracellular,MutY,A/G-specific adenine glycosylase
SPT_1001,ENVIRONMENTAL INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,NA,Signal transduction,Transcription,NA,2,0.267228408,371,TRUE,0.369262949,Intracellular,VicR,DNA binding response regulator
SPT_2092,ENVIRONMENTAL INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,NA,Signal transduction,Transcription,NA,2,0.267228408,371,FALSE,0.4165354,Intracellular,pnpR,Response regulator pnpR
SPT_1002,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Signal transduction,NA,NA,1,0.001496458,371,FALSE,0.50505864,Membrane,VicK,Sensory box sensor histidine kinase
SPT_1003,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.000113706,371,FALSE,0.645487202,NA,VicX,Zn-dependent hydrolase
SPT_1004,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0.002428164,371,FALSE,0.615129785,Intracellular,RelB,Antitoxin RelB
SPT_1005,CELLULAR PROCESSES,GENETIC INFORMATION PROCESSING,NA,Cellular community,Translation,NA,2,0.088787165,371,FALSE,0.739580237,Intracellular,RelE,mRNA-degrading endonuclease/interferase RelE
